Time,Thrust,x-Thrust,y-Thrust,Acceleration,x-Acceleration,y-Acceleration,Acceleration Total,x-Acceleration Total,y-Acceleration Total,Velocity,x-Velocity,y-Velocity,Mach number,Altitude,Range,Cd,Drag force,x-Drag force,y-Drag force,Longitudinal moment of inertia,Radial moment of inertia,Flight angle,Gamma - Velocity tangent angle,Wind angle of attack,CG,Mass,CP,CNa - normal force coefficient,Static stability margin,Angular acceleration,Torque,Pitch rate,Pitch force,x-Wind velocity,Cross wind drag,Cross wind lift,X Wind induced acceleration,Y Wind induced lift,X Wind drift velocity,Y Wind drift velocity,Thermal rise velocity,Gravity,Pressure,Temperature,Density,Viscosity,Kinematic viscosity,Sound velocity,Corrective moment coefficient,Damping moment coefficient,Nat. Freq. at zero roll rate,Damping Ratio,Prec. Freq.,Nat. Coupled Frequency,Coupled Damping Ratio,Booster 2 Velocity,Booster 2 x-Velocity,Booster 2 y-Velocity,Booster 2 range,Booster 2 altitude,Booster 2 flight angle,Booster 1 Velocity,Booster 1 x-Velocity,Booster 1 y-Velocity,Booster 1 range,Booster 1 altitude,Booster 1 flight angle
 2.310000,6088.951893,-531.748169,6065.692097, 5.400000,-0.477000, 5.379000, 4.405000,-0.477000, 4.379000,221.142000,-7.779000,221.005000, 0.291112,370.190000,-5.112000, 0.669088,123.699523, 4.345564,-123.622829,202385294.274875,66541148.281797,95.012180,92.013449,-0.927651,151.067000,112642.133738,170.476000,10.684626, 2.426045,-0.144030,-15.766255, 0.028407,-31.982031, 8.000000, 7.666021, 0.000000, 0.007000, 0.000000, 0.324000, 0.000000, 0.000000, 1.000000,96206.146842,56.860000, 1.167932, 0.000018, 0.000164,759.644000,973.792748,106.336629, 2.730927, 0.149106, 0.000000, 2.369097, 0.129351, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.380000,6081.054232,-540.970584,6056.973257, 5.397000,-0.486000, 5.375000, 4.402000,-0.486000, 4.375000,227.885000,-8.519000,227.726000, 0.300013,393.231000,-5.915000, 0.669081,131.273178, 4.901740,-131.181287,202052998.898501,66260562.411452,95.105309,92.140164,-0.956251,151.087000,112418.656092,170.455000,10.684626, 2.420886,-0.147315,-17.210915, 0.018178,-34.986932, 8.000000, 7.636338, 0.000000, 0.007000, 0.000000, 0.335000, 0.000000, 0.000000, 1.000000,96125.788450,56.778000, 1.167142, 0.000018, 0.000164,759.584000,1031.228139,108.515699, 2.812620, 0.147985, 0.000000, 2.440745, 0.128419, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.450000,6073.156571,-545.855313,6048.560287, 5.394000,-0.491000, 5.371000, 4.399000,-0.491000, 4.371000,234.624000,-9.270000,234.441000, 0.308911,416.962000,-6.794000, 0.669021,139.047018, 5.488186,-138.938561,201720483.858133,65979976.541107,95.157204,92.262225,-0.944697,151.108000,112195.178445,170.462000,10.684626, 2.419319,-0.145189,-17.999799, 0.007909,-36.614311, 8.000000, 7.608025, 0.000000, 0.007000, 0.000000, 0.345000, 0.000000, 0.000000, 1.000000,96043.080209,56.693000, 1.166329, 0.000018, 0.000165,759.522000,1091.686587,110.673200, 2.896278, 0.146810, 0.000000, 2.514147, 0.127440, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.520000,6065.258910,-546.419175,6040.573306, 5.390000,-0.492000, 5.367000, 4.395000,-0.492000, 4.367000,241.359000,-10.025000,241.150000, 0.317804,441.382000,-7.749000, 0.668913,147.018607, 6.101272,-146.892171,201387747.756531,65699390.670763,95.168498,92.378585,-0.894940,151.128000,111971.700799,170.498000,10.684626, 2.421169,-0.137299,-18.046051,-0.002008,-36.680336, 8.000000, 7.581087, 0.000000, 0.007000, 0.000000, 0.356000, 0.000000, 0.000000, 1.000000,95958.029302,56.606000, 1.165492, 0.000018, 0.000165,759.458000,1155.343045,112.808446, 2.981984, 0.145581, 0.000000, 2.589377, 0.126414, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.590000,6057.361249,-542.921289,6033.010657, 5.386000,-0.489000, 5.364000, 4.391000,-0.489000, 4.364000,248.088000,-10.779000,247.854000, 0.326693,466.490000,-8.781000, 0.668768,155.187374, 6.738236,-155.041498,201054789.184621,65418804.800418,95.141437,92.488357,-0.810354,151.149000,111748.223153,170.558000,10.684626, 2.426138,-0.123523,-17.287473,-0.011162,-35.066489, 8.000000, 7.555438, 0.000000, 0.007000, 0.000000, 0.366000, 0.000000, 0.000000, 1.000000,95870.642962,56.517000, 1.164633, 0.000018, 0.000165,759.392000,1222.304312,114.921413, 3.069720, 0.144308, 0.000000, 2.666422, 0.125349, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.660000,6049.463588,-535.800990,6025.689196, 5.382000,-0.483000, 5.360000, 4.387000,-0.483000, 4.360000,254.813000,-11.526000,254.552000, 0.335578,492.287000,-9.889000, 0.668604,163.554436, 7.392661,-163.387611,200721606.721371,65138218.930074,95.079916,92.590844,-0.695736,151.169000,111524.745507,170.640000,10.684626, 2.433798,-0.104022,-15.695767,-0.019146,-31.737623, 8.000000, 7.530910, 0.000000, 0.007000, 0.000000, 0.377000, 0.000000, 0.000000, 1.000000,95780.928478,56.425000, 1.163750, 0.000018, 0.000165,759.324000,1292.589211,117.012788, 3.159363, 0.143002, 0.000000, 2.745176, 0.124255, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.730000,6041.565927,-525.616236,6018.668392, 5.378000,-0.474000, 5.357000, 4.382000,-0.474000, 4.357000,261.532000,-12.262000,261.245000, 0.344459,518.771000,-11.071000, 0.668441,172.122215, 8.065647,-171.932881,200388198.933662,64857633.059729,94.989424,92.685572,-0.557238,151.190000,111301.267860,170.739000,10.684626, 2.443598,-0.079303,-13.286304,-0.025575,-26.757818, 8.000000, 7.507263, 0.000000, 0.007000, 0.000000, 0.388000, 0.000000, 0.000000, 1.000000,95688.893219,56.331000, 1.162845, 0.000018, 0.000165,759.255000,1366.112247,119.084027, 3.250674, 0.141681, 0.000000, 2.825434, 0.123147, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.800000,6033.668266,-513.163486,6011.826387, 5.373000,-0.463000, 5.353000, 4.378000,-0.463000, 4.353000,268.246000,-12.981000,267.932000, 0.353335,545.941000,-12.328000, 0.668297,180.893628, 8.749825,-180.681982,200054564.376159,64577047.189384,94.876905,92.772305,-0.402205,151.211000,111077.790214,170.850000,10.684626, 2.454884,-0.050260,-10.127254,-0.030114,-20.301920, 8.000000, 7.484207, 0.000000, 0.007000, 0.000000, 0.398000, 0.000000, 0.000000, 1.000000,95594.544668,56.234000, 1.161916, 0.000018, 0.000165,759.183000,1442.671130,121.137349, 3.343303, 0.140364, 0.000000, 2.906893, 0.122042, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.870000,6025.770605,-499.295352,6005.041954, 5.368000,-0.451000, 5.349000, 4.373000,-0.451000, 4.349000,274.954000,-13.683000,274.614000, 0.362206,573.798000,-13.656000, 0.668186,189.871117, 9.444189,-189.635677,199720701.591186,64296461.319040,94.750500,92.851067,-0.238910,151.231000,110854.312568,170.967000,10.684626, 2.466913,-0.018202,-6.346155,-0.032503,-12.659983, 8.000000, 7.461426, 0.000000, 0.007000, 0.000000, 0.409000, 0.000000, 0.000000, 1.000000,95497.890455,56.134000, 1.160965, 0.000018, 0.000165,759.110000,1521.941970,123.175686, 3.436796, 0.139076, 0.000000, 2.989161, 0.120961, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 2.940000,6017.872944,-484.860023,5998.314857, 5.364000,-0.438000, 5.346000, 4.368000,-0.438000, 4.346000,281.656000,-14.364000,281.289000, 0.371071,602.340000,-15.054000, 0.668115,199.055631,10.147856,-198.796859,199386609.108588,64015875.448695,94.619181,92.922134,-0.076195,151.252000,110630.834922,171.084000,10.684626, 2.478895, 0.015162,-2.132409,-0.032590,-4.233395, 8.000000, 7.438607, 0.000000, 0.007000, 0.000000, 0.419000, 0.000000, 0.000000, 1.000000,95398.938407,56.033000, 1.159991, 0.000018, 0.000165,759.035000,1603.483115,125.202566, 3.530616, 0.137838, 0.000000, 3.071769, 0.119924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.010000,6009.975283,-470.941663,5991.524659, 5.358000,-0.425000, 5.342000, 4.362000,-0.425000, 4.342000,288.351000,-15.026000,287.959000, 0.379930,631.568000,-16.520000, 0.668081,208.445866,10.857945,-208.162379,199052285.445601,63735289.578350,94.492267,92.986027, 0.077000,151.273000,110407.357275,171.087000,10.684626, 2.476688, 0.047706, 2.254700,-0.030357, 4.480163, 8.000000, 7.415457, 0.000000, 0.007000, 0.000000, 0.430000, 0.000000, 0.000000, 1.000000,95297.696585,55.929000, 1.158994, 0.000018, 0.000165,758.959000,1677.715367,127.291541, 3.614447, 0.137118, 0.000000, 3.145741, 0.119337, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.080000,6002.077622,-458.438689,5984.551556, 5.353000,-0.414000, 5.337000, 4.357000,-0.414000, 4.337000,295.039000,-15.670000,294.622000, 0.388782,661.480000,-18.052000, 0.668077,218.038018,11.575638,-217.730585,198717729.106717,63454703.708006,94.378817,93.043488, 0.212218,151.294000,110183.879629,170.990000,10.684626, 2.461899, 0.076702, 6.461267,-0.025957,12.915875, 8.000000, 7.391729, 0.000000, 0.007000, 0.000000, 0.440000, 0.000000, 0.000000, 1.000000,95194.173329,55.822000, 1.157974, 0.000018, 0.000166,758.880000,1744.451669,129.438772, 3.688735, 0.136853, 0.000000, 3.211458, 0.119146, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.150000,5994.179961,-448.244778,5977.396257, 5.348000,-0.404000, 5.332000, 4.351000,-0.404000, 4.332000,301.719000,-16.297000,301.279000, 0.397626,692.076000,-19.647000, 0.668088,227.826081,12.302608,-227.493455,198382938.583547,63174117.837661,94.286901,93.095435, 0.322164,151.316000,109960.401983,170.910000,10.684626, 2.449353, 0.100066,10.196688,-0.019718,20.487264, 8.000000, 7.367232, 0.000000, 0.007000, 0.000000, 0.451000, 0.000000, 0.000000, 1.000000,95088.377283,55.713000, 1.156932, 0.000018, 0.000166,758.800000,1813.444483,131.567541, 3.764144, 0.136547, 0.000000, 3.278198, 0.118919, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.220000,5986.282300,-440.889691,5969.999612, 5.342000,-0.398000, 5.327000, 4.345000,-0.398000, 4.327000,308.391000,-16.912000,307.927000, 0.406463,723.355000,-21.306000, 0.668099,237.802686,13.038721,-237.445982,198047912.354681,62893531.967317,94.223006,93.142913, 0.401255,151.337000,109736.924337,170.853000,10.684626, 2.439556, 0.116135,13.202830,-0.012094,26.633761, 8.000000, 7.341833, 0.000000, 0.007000, 0.000000, 0.461000, 0.000000, 0.000000, 1.000000,94980.317425,55.601000, 1.155867, 0.000018, 0.000166,758.718000,1885.252908,133.673971, 3.841192, 0.136180, 0.000000, 3.346413, 0.118639, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.290000,5978.384639,-437.019917,5962.422352, 5.336000,-0.394000, 5.321000, 4.339000,-0.394000, 4.321000,315.054000,-17.520000,314.567000, 0.415292,755.315000,-23.026000, 0.668098,247.960414,13.786599,-247.576075,197712648.885549,62612946.096972,94.191575,93.187030, 0.446013,151.358000,109513.446691,170.821000,10.684626, 2.432822, 0.123677,15.260222,-0.003643,30.869304, 8.000000, 7.315459, 0.000000, 0.007000, 0.000000, 0.472000, 0.000000, 0.000000, 1.000000,94870.003076,55.487000, 1.154780, 0.000018, 0.000166,758.634000,1960.358852,135.755042, 3.920278, 0.135740, 0.000000, 3.416454, 0.118295, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.360000,5970.486978,-436.741122,5954.486073, 5.330000,-0.394000, 5.315000, 4.333000,-0.394000, 4.315000,321.709000,-18.124000,321.198000, 0.424111,787.957000,-24.808000, 0.668076,258.293031,14.549646,-257.882345,197377146.628280,62332360.226627,94.195065,93.228890, 0.454981,151.380000,109289.969044,170.814000,11.797306, 2.429282, 0.134716,17.878948, 0.005424,36.219316, 8.000000, 7.288075, 0.000000, 0.007000, 0.000000, 0.482000, 0.000000, 0.000000, 1.000000,94757.443914,55.371000, 1.153670, 0.000018, 0.000166,758.548000,2251.496565,137.808674, 4.204879, 0.128685, 0.000000, 3.665709, 0.112185, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.430000,5962.589317,-440.277595,5946.311448, 5.324000,-0.397000, 5.309000, 4.327000,-0.397000, 4.309000,328.354000,-18.731000,327.819000, 0.432921,821.280000,-26.650000, 0.668032,268.795895,15.329430,-268.357757,197041404.021554,62051774.356283,94.235586,93.269574, 0.427000,151.401000,109066.491398,170.833000,11.851962, 2.429046, 0.122239,17.542034, 0.014474,35.540256, 8.000000, 7.259635, 0.000000, 0.007000, 0.000000, 0.493000, 0.000000, 0.000000, 1.000000,94642.649972,55.252000, 1.152539, 0.000018, 0.000166,758.461000,2353.830232,139.832875, 4.303037, 0.127814, 0.000000, 3.752545, 0.111463, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.500000,5954.691656,-447.375984,5937.839879, 5.317000,-0.404000, 5.302000, 4.321000,-0.404000, 4.302000,334.989000,-19.346000,334.430000, 0.441721,855.281000,-28.554000, 0.667971,279.467787,16.136470,-279.001075,196705419.490463,61771188.485938,94.310086,93.310073, 0.365945,151.423000,108843.013752,170.877000,11.908468, 2.431772, 0.099158,15.724239, 0.022267,31.821680, 8.000000, 7.230210, 0.000000, 0.007000, 0.000000, 0.503000, 0.000000, 0.000000, 1.000000,94525.631646,55.131000, 1.151385, 0.000018, 0.000166,758.372000,2461.934681,141.828327, 4.404498, 0.126868, 0.000000, 3.842323, 0.110675, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.570000,5946.793995,-457.248990,5929.191485, 5.310000,-0.413000, 5.294000, 4.314000,-0.413000, 4.294000,341.614000,-19.974000,341.030000, 0.450511,889.961000,-30.521000, 0.667905,290.310032,16.971524,-289.813602,196369191.446354,61490602.615594,94.412075,93.351181, 0.278980,151.444000,108619.536106,170.939000,11.966884, 2.436823, 0.067174,12.540828, 0.028113,25.326696, 8.000000, 7.199950, 0.000000, 0.007000, 0.000000, 0.513000, 0.000000, 0.000000, 1.000000,94406.399681,55.008000, 1.150208, 0.000018, 0.000166,758.281000,2575.584391,143.797711, 4.508868, 0.125868, 0.000000, 3.934707, 0.109840, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.640000,5938.896334,-469.113421,5920.366978, 5.304000,-0.425000, 5.287000, 4.308000,-0.425000, 4.287000,348.229000,-20.617000,347.618000, 0.459291,925.318000,-32.552000, 0.667847,301.324884,17.835420,-300.797566,196032718.286688,61210016.745249,94.532601,93.393442, 0.175499,151.466000,108396.058459,171.013000,12.027271, 2.443360, 0.029014, 8.252535, 0.031482,16.621731, 8.000000, 7.169076, 0.000000, 0.007000, 0.000000, 0.524000, 0.000000, 0.000000, 1.000000,94284.965151,54.882000, 1.149010, 0.000018, 0.000167,758.188000,2694.239848,145.745272, 4.615515, 0.124838, 0.000000, 4.029145, 0.108979, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.710000,5930.998673,-481.715712,5911.426378, 5.297000,-0.436000, 5.279000, 4.301000,-0.436000, 4.279000,354.832000,-21.278000,354.194000, 0.468059,961.350000,-34.648000, 0.667804,312.513652,18.735193,-311.951128,195695998.394883,60929430.874904,94.661012,93.437123, 0.066336,151.488000,108172.580813,171.091000,12.089695, 2.450413,-0.011690, 3.261575, 0.032066, 6.550350, 8.000000, 7.137873, 0.000000, 0.007000, 0.000000, 0.534000, 0.000000, 0.000000, 1.000000,94161.339435,54.753000, 1.147790, 0.000018, 0.000167,758.093000,2817.074481,147.676480, 4.723615, 0.123811, 0.000000, 4.124921, 0.108118, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.780000,5923.101012,-493.986624,5902.488621, 5.289000,-0.448000, 5.270000, 4.294000,-0.448000, 4.270000,361.425000,-21.958000,360.757000, 0.476816,998.057000,-36.813000, 0.667778,323.875165,19.672178,-323.275996,195359030.140163,60648845.004560,94.785980,93.482209,-0.037250,151.510000,107949.103167,171.115000,12.154224, 2.450606,-0.050640,-1.908395, 0.029836,-3.832404, 8.000000, 7.106674, 0.000000, 0.007000, 0.000000, 0.544000, 0.000000, 0.000000, 1.000000,94035.534166,54.622000, 1.146548, 0.000018, 0.000167,757.997000,2935.416871,149.638784, 4.825968, 0.123007, 0.000000, 4.215747, 0.107453, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.850000,5915.203351,-504.744302,5893.612859, 5.282000,-0.458000, 5.262000, 4.287000,-0.458000, 4.262000,368.006000,-22.654000,367.308000, 0.485561,1035.437000,-39.047000, 0.667766,335.405234,20.640838,-334.767964,195021811.877400,60368259.134215,94.896707,93.528424,-0.124766,151.532000,107725.625521,171.052000,12.220933, 2.439973,-0.083036,-6.627245, 0.025086,-13.366706, 8.000000, 7.075825, 0.000000, 0.007000, 0.000000, 0.555000, 0.000000, 0.000000, 1.000000,93907.561193,54.489000, 1.145285, 0.000018, 0.000167,757.899000,3043.398606,151.660467, 4.918177, 0.122543, 0.000000, 4.297775, 0.107085, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.920000,5907.305690,-513.108572,5884.976075, 5.274000,-0.466000, 5.254000, 4.279000,-0.466000, 4.254000,374.575000,-23.364000,373.846000, 0.494294,1073.489000,-41.352000, 0.667758,347.097370,21.644992,-346.420530,194684341.946960,60087673.263870,94.984228,93.575283,-0.187740,151.554000,107502.147874,171.006000,12.289900, 2.431517,-0.105037,-10.342251, 0.018421,-20.932164, 8.000000, 7.045637, 0.000000, 0.007000, 0.000000, 0.565000, 0.000000, 0.000000, 1.000000,93777.432523,54.353000, 1.143999, 0.000018, 0.000167,757.799000,3156.325414,153.657776, 5.012930, 0.122021, 0.000000, 4.382090, 0.106666, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 3.990000,5899.408029,-518.439978,5876.577320, 5.267000,-0.471000, 5.245000, 4.271000,-0.471000, 4.245000,381.133000,-24.084000,380.371000, 0.503015,1112.212000,-43.730000, 0.667746,358.944509,22.678114,-358.226620,194346618.674540,59807087.393526,95.042488,93.622160,-0.220723,151.576000,107278.670228,170.982000,12.361209, 2.425732,-0.114045,-12.617348, 0.010666,-25.597739, 8.000000, 7.016334, 0.000000, 0.007000, 0.000000, 0.575000, 0.000000, 0.000000, 1.000000,93645.160272,54.215000, 1.142693, 0.000018, 0.000167,757.697000,3275.242168,155.626450, 5.110925, 0.121425, 0.000000, 4.469303, 0.106182, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 4.060000,5891.510368,-520.514941,5868.474563, 5.259000,-0.473000, 5.237000, 4.264000,-0.473000, 4.237000,387.679000,-24.810000,386.884000, 0.511724,1151.604000,-46.181000, 0.667726,370.940925,23.732800,-370.180497,194008640.371005,59526501.523181,95.069054,93.668373,-0.221936,151.599000,107055.192582,170.981000,12.434948, 2.422783,-0.108921,-13.173270, 0.002783,-26.758104, 8.000000, 6.988016, 0.000000, 0.007000, 0.000000, 0.585000, 0.000000, 0.000000, 1.000000,93510.756627,54.075000, 1.141364, 0.000018, 0.000168,757.593000,3400.860747,157.564300, 5.212549, 0.120751, 0.000000, 4.559756, 0.105628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 4.130000,5883.612707,-519.523002,5860.607782, 5.250000,-0.472000, 5.229000, 4.255000,-0.472000, 4.229000,394.212000,-25.536000,393.384000, 0.520420,1191.664000,-48.705000, 0.667697,383.083556,24.808491,-382.279081,193670405.332230,59245915.652837,95.065420,93.713275,-0.193489,151.621000,106831.714936,171.001000,12.511214, 2.422488,-0.090220,-11.932549,-0.004249,-24.240852, 8.000000, 6.960641, 0.000000, 0.007000, 0.000000, 0.596000, 0.000000, 0.000000, 1.000000,93374.233826,53.932000, 1.140015, 0.000018, 0.000168,757.488000,3533.448240,159.471534, 5.317825, 0.120002, 0.000000, 4.653473, 0.105010, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 4.200000,5880.653413,-516.380176,5857.954091, 5.246000,-0.469000, 5.225000, 4.251000,-0.469000, 4.225000,400.736000,-26.259000,399.875000, 0.529108,1232.390000,-51.303000, 0.667665,395.377235,25.901163,-394.527174,193345194.347965,58976335.937550,95.036846,93.756339,-0.141149,151.643000,106617.003339,171.038000,12.590139, 2.424446,-0.060279,-9.048454,-0.009554,-18.367000, 8.000000, 6.934032, 0.000000, 0.007000, 0.000000, 0.606000, 0.000000, 0.000000, 1.000000,93235.603884,53.787000, 1.138644, 0.000018, 0.000168,757.381000,3672.989295,161.352895, 5.426370, 0.119189, 0.000000, 4.750059, 0.104334, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
 4.270000,5878.517180,-511.607350,5856.237600, 5.243000,-0.464000, 5.222000, 4.248000,-0.464000, 4.222000,407.255000,-26.976000,406.361000, 0.537793,1273.783000,-53.974000, 0.667635,407.832495,27.010746,-406.939342,193021958.601226,58708590.581440,94.991690,93.797218,-0.073619,151.664000,106403.752751,171.086000,12.671894, 2.427788,-0.023087,-4.906639,-0.012476,-9.946028, 8.000000, 6.907911, 0.000000, 0.007000, 0.000000, 0.616000, 0.000000, 0.000000, 1.000000,93094.877164,53.639000, 1.137252, 0.000018, 0.000168,757.272000,3818.725485,163.213719, 5.537607, 0.118340, 0.000000, 4.849060, 0.103625, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
