time,position,velocity,acceleration,g-force,mock,imperial position,imperial velocity,imperial acceleration
109.74000000001922,[   0.         1067.29063178],[  0.         -55.72978601],[0.         0.11291524],0.011510218144750254,0.16247751023323614,[   0.         3501.60979637],[   0.         -182.84051113],[0.         0.37045684]
109.75000000001923,[   0.         1066.73333957],[  0.         -55.72865651],[0.         0.11294992],0.011513753312945971,0.1624742172303207,[   0.         3499.78140979],[   0.         -182.83680542],[0.         0.37057062]
109.76000000001923,[   0.         1066.17605865],[  0.         -55.72752667],[0.         0.11298457],0.011517285423037716,0.16247092323615162,[   0.         3497.95306026],[   0.        -182.8330986],[0.        0.3706843]
109.77000000001922,[   0.         1065.61878903],[  0.         -55.72639648],[0.         0.11301917],0.0115208124362895,0.16246762822157435,[   0.        3496.1247478],[   0.         -182.82939063],[0.         0.37079781]
109.78000000001929,[   0.         1065.06153072],[  0.         -55.72526594],[0.         0.11305372],0.011524334352701324,0.16246433218658893,[   0.         3494.29647245],[   0.         -182.82568151],[0.         0.37091117]
109.79000000001926,[   0.         1064.50428372],[  0.         -55.72413506],[0.         0.11308824],0.011527853211009177,0.16246103516034985,[   0.        3492.4682342],[   0.         -182.82197127],[0.         0.37102442]
109.80000000001928,[   0.         1063.94704802],[  0.         -55.72300383],[0.         0.11312272],0.011531367991845056,0.16245773711370262,[   0.         3490.64003303],[   0.         -182.81825989],[0.         0.37113754]
109.81000000001929,[   0.         1063.38982364],[  0.         -55.72187226],[0.         0.11315715],0.011534877675840978,0.16245443807580173,[   0.         3488.81186899],[   0.         -182.81454739],[0.        0.3712505]
109.82000000001928,[   0.         1062.83261058],[  0.         -55.72074034],[0.         0.11319154],0.011538383282364931,0.1624511380174927,[   0.        3486.9837421],[   0.         -182.81083374],[0.         0.37136333]
109.83000000001928,[   0.         1062.27540884],[  0.         -55.71960808],[0.         0.11322589],0.01154188481141692,0.16244783696793005,[   0.         3485.15565234],[   0.         -182.80711897],[0.         0.37147603]
109.84000000001929,[   0.         1061.71821842],[  0.         -55.71847548],[0.        0.1132602],0.011545382262996942,0.16244453492711372,[   0.         3483.32759972],[   0.         -182.80340309],[0.         0.37158859]
109.85000000001928,[   0.         1061.16103933],[  0.         -55.71734254],[0.         0.11329446],0.011548874617737005,0.16244123189504373,[   0.         3481.49958428],[   0.        -182.7996861],[0.       0.371701]
109.8600000000193,[   0.         1060.60387157],[  0.         -55.71620925],[0.         0.11332869],0.011552363914373087,0.16243792784256558,[   0.       3479.671606],[   0.         -182.79596796],[0.        0.3718133]
109.8700000000193,[   0.         1060.04671515],[  0.         -55.71507562],[0.         0.11336287],0.011555848114169216,0.16243462279883386,[   0.         3477.84366493],[   0.        -182.7922487],[0.         0.37192544]
109.88000000001932,[   0.         1059.48957006],[  0.         -55.71394165],[0.         0.11339701],0.011559328236493374,0.1624313167638484,[   0.         3476.01576104],[   0.         -182.78852832],[0.         0.37203745]
109.89000000001933,[   0.         1058.93243631],[  0.         -55.71280734],[0.         0.11343111],0.011562804281345566,0.16242800973760932,[   0.         3474.18789434],[   0.         -182.78480683],[0.         0.37214932]
109.90000000001932,[   0.         1058.37531391],[  0.         -55.71167269],[0.         0.11346517],0.01156627624872579,0.1624247017201166,[   0.         3472.36006489],[   0.         -182.78108423],[0.         0.37226107]
109.91000000001932,[   0.         1057.81820286],[  0.        -55.7105377],[0.         0.11349919],0.011569744138634049,0.16242139271137027,[   0.         3470.53227267],[   0.         -182.77736051],[0.         0.37237268]
109.92000000001933,[   0.         1057.26110316],[  0.         -55.70940236],[0.         0.11353316],0.011573206931702345,0.16241808268221575,[   0.         3468.70451769],[   0.         -182.77363564],[0.         0.37248413]
109.93000000001932,[   0.         1056.70401482],[  0.         -55.70826669],[0.         0.11356709],0.011576665647298676,0.1624147716909621,[   0.         3466.87679998],[   0.         -182.76990969],[0.         0.37259545]
109.94000000001934,[   0.         1056.14693783],[  0.         -55.70713068],[0.         0.11360099],0.011580121304791028,0.1624114597084548,[   0.         3465.04911951],[   0.         -182.76618262],[0.         0.37270667]
109.95000000001934,[   0.        1055.5898722],[  0.         -55.70599434],[0.         0.11363484],0.011583571865443423,0.16240814676384838,[   0.         3463.22147631],[   0.         -182.76245447],[0.         0.37281773]
109.96000000001936,[   0.         1055.03281794],[  0.         -55.70485765],[0.         0.11366865],0.011587018348623851,0.16240483279883386,[   0.         3461.39387041],[   0.         -182.75872517],[0.         0.37292865]
109.97000000001935,[   0.         1054.47577505],[  0.         -55.70372062],[0.         0.11370241],0.011590459734964321,0.1624015178425656,[   0.         3459.56630182],[   0.         -182.75499476],[0.         0.37303941]
109.98000000001936,[   0.         1053.91874353],[  0.         -55.70258326],[0.         0.11373614],0.011593898063200814,0.16239820192419824,[   0.         3457.73877052],[   0.         -182.75126326],[0.         0.37315008]
109.99000000001936,[   0.         1053.36172339],[  0.         -55.70144557],[0.         0.11376983],0.011597332313965342,0.16239488504373176,[   0.         3455.91127657],[   0.         -182.74753068],[0.         0.37326061]
110.00000000001936,[   0.         1052.80471462],[  0.         -55.70030753],[0.         0.11380347],0.011600761467889908,0.16239156714285716,[   0.         3454.08381991],[   0.         -182.74379696],[0.         0.37337098]
110.01000000001936,[   0.         1052.24771724],[  0.         -55.69916916],[0.         0.11383708],0.0116041875637105,0.16238824827988338,[   0.         3452.25640063],[   0.         -182.74006215],[0.         0.37348125]
110.02000000001938,[   0.         1051.69073124],[  0.         -55.69803045],[0.         0.11387064],0.01160760856269113,0.16238492842565594,[   0.         3450.42901868],[   0.         -182.73632622],[0.         0.37359135]
110.03000000001938,[   0.         1051.13375663],[  0.         -55.69689141],[0.         0.11390416],0.011611025484199795,0.16238160760932946,[   0.        3448.6016741],[   0.         -182.73258921],[0.         0.37370132]
110.0400000000194,[   0.         1050.57679342],[  0.         -55.69575204],[0.         0.11393764],0.011614438328236493,0.1623782858309038,[   0.         3446.77436692],[   0.         -182.72885112],[0.         0.37381117]
110.0500000000194,[   0.         1050.01984159],[  0.         -55.69461232],[0.         0.11397108],0.011617847094801223,0.16237496303206994,[   0.         3444.94709708],[   0.         -182.72511188],[0.         0.37392088]
110.0600000000194,[   0.         1049.46290117],[  0.         -55.69347228],[0.         0.11400448],0.011621251783893984,0.16237163930029155,[   0.         3443.11986467],[   0.        -182.7213716],[0.         0.37403046]
110.07000000001939,[   0.         1048.90597215],[  0.        -55.6923319],[0.         0.11403783],0.011624651376146787,0.16236831457725948,[   0.         3441.29266967],[   0.         -182.71763019],[0.         0.37413987]
110.0800000000194,[   0.         1048.34905454],[  0.         -55.69119119],[0.         0.11407115],0.011628047910295616,0.16236498889212828,[   0.        3439.4655121],[   0.        -182.7138877],[0.         0.37424919]
110.09000000001942,[   0.         1047.79214833],[  0.         -55.69005015],[0.         0.11410442],0.011631439347604484,0.16236166224489795,[   0.         3437.63839193],[   0.         -182.71014413],[0.         0.37435835]
110.10000000001942,[   0.         1047.23525353],[  0.         -55.68890877],[0.         0.11413766],0.011634827726809377,0.162358334606414,[   0.         3435.81130919],[   0.         -182.70639945],[0.        0.3744674]
110.11000000001944,[   0.         1046.67837015],[  0.         -55.68776706],[0.         0.11417085],0.011638211009174313,0.1623550060058309,[   0.         3433.98426392],[   0.         -182.70265368],[0.         0.37457629]
110.12000000001943,[   0.         1046.12149819],[  0.         -55.68662502],[0.       0.114204],0.011641590214067278,0.16235167644314868,[   0.         3432.15725612],[   0.         -182.69890683],[0.         0.37468505]
110.13000000001944,[   0.         1045.56463766],[  0.         -55.68548265],[0.         0.11423712],0.011644966360856268,0.16234834591836733,[   0.         3430.33028582],[   0.        -182.6951589],[0.         0.37479371]
110.14000000001944,[   0.         1045.00778854],[  0.         -55.68433995],[0.         0.11427019],0.0116483374108053,0.16234501443148688,[   0.         3428.50335295],[   0.         -182.69140988],[0.         0.37490221]
110.15000000001943,[   0.         1044.45095086],[  0.         -55.68319692],[0.         0.11430322],0.011651704383282365,0.16234168198250729,[   0.         3426.67645762],[   0.         -182.68765978],[0.         0.37501058]
110.16000000001944,[   0.         1043.89412461],[  0.         -55.68205355],[0.         0.11433621],0.011655067278287459,0.16233834854227405,[   0.         3424.84959979],[   0.         -182.68390857],[0.         0.37511881]
110.17000000001946,[   0.         1043.33730979],[  0.         -55.68090986],[0.         0.11436916],0.01165842609582059,0.1623350141690962,[   0.         3423.02277945],[   0.         -182.68015631],[0.         0.37522691]
110.18000000001946,[   0.         1042.78050641],[  0.         -55.67976584],[0.         0.11440206],0.011661779816513762,0.16233167883381924,[   0.         3421.19599665],[   0.         -182.67640296],[0.         0.37533485]
110.1900000000195,[   0.         1042.22371447],[  0.         -55.67862149],[0.         0.11443493],0.011665130479102956,0.16232834253644315,[   0.         3419.36925138],[   0.         -182.67264853],[0.        0.3754427]
110.2000000000195,[   0.         1041.66693398],[  0.         -55.67747681],[0.         0.11446776],0.011668477064220185,0.16232500527696794,[   0.         3417.54254368],[   0.         -182.66889302],[0.         0.37555041]
110.21000000001949,[   0.         1041.11016494],[  0.         -55.67633181],[0.         0.11450055],0.011671819571865444,0.1623216670845481,[   0.         3415.71587354],[   0.         -182.66513646],[0.         0.37565798]
110.2200000000195,[   0.         1040.55340735],[  0.         -55.67518648],[0.         0.11453329],0.011675156982670742,0.16231832793002915,[   0.         3413.88924097],[   0.         -182.66137881],[0.        0.3757654]
110.23000000001949,[   0.         1039.99666121],[  0.         -55.67404082],[0.       0.114566],0.01167849133537207,0.16231498781341108,[   0.         3412.06264596],[   0.         -182.65762008],[0.         0.37587272]
110.24000000001949,[   0.         1039.43992653],[  0.         -55.67289483],[0.         0.11459866],0.011681820591233434,0.16231164673469387,[   0.         3410.23608856],[   0.         -182.65386027],[0.         0.37597987]
110.2500000000195,[   0.         1038.88320332],[  0.         -55.67174852],[0.         0.11463129],0.011685146788990823,0.16230830472303207,[   0.         3408.40956878],[   0.         -182.65009941],[0.         0.37608692]
110.26000000001949,[   0.         1038.32649156],[  0.         -55.67060188],[0.         0.11466387],0.011688467889908256,0.16230496174927114,[   0.         3406.58308657],[   0.         -182.64633747],[0.         0.37619381]
110.27000000001951,[   0.         1037.76979128],[  0.         -55.66945491],[0.         0.11469642],0.011691785932721712,0.16230161781341107,[   0.         3404.75664202],[   0.         -182.64257445],[0.        0.3763006]
