,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,flipped
10170,101.71000000001513,0.002280827739681069,1.1900671809520256,0.02703247136250556,5.438152238410468,0.19081235924247253,0.0,60.24400000000089,0.0,0.0,-589.4729230076194,0.8739514030605391,-5.075546142415146e-15,-82.88995889996937,77.5298892138851,1.5707963267948966,3.0407139252326325,3.7042104062670343e-13,6049.4346759344,6724.635177098783,1.5903509279354204e-15,25.972401659689716,-256.5876808880869,-8.424981977317362e-17,-1.3759039721792736,1.2869312996129734,1.5707963267948966,3.042783053019621,-3.4588366139889565e-30,-0.016707544220705226,5.206481974458677e-32,-0.07424145332971452,"[0, 0, 0]",1.5912004613749485e-15,25.986275593629195,-256.6005327214676,-4.1456745292024065e-15,-67.70400301685004,668.5407140744212,-9.298716132127405e-16,-15.185955883119336,-1.5379018529167492,0.0
10180,101.81000000001518,4.0079373241302116e-05,1.189031746001333,0.0004750229180449621,5.476707393232677,0.1921651716923746,0.0,60.24400000000089,0.0,0.0,-589.4776632068086,0.8734687015333241,-4.115466221508833e-15,-67.21066391345153,79.80377750648904,1.5707963267948966,3.0411450125506407,3.7057968011323603e-13,6052.025455359829,6698.9829053755075,1.5827031245300774e-15,25.84750355175088,-256.45712853826103,-6.831329628691277e-17,-1.1156407926673286,1.3246759429401744,1.5707963267948966,3.040862025812808,-3.4521913853088434e-30,-0.020459859278939747,6.519195824553018e-32,0.0013162309441264142,"[0, 0, 0]",1.5833946044023225e-15,25.858796275052427,-256.470355919615,-4.131837901917286e-15,-67.47803374481579,669.2544829700743,1.637168040845381e-17,0.2673698313642625,0.026957743223471227,0.0
10190,101.91000000001524,0.002322625250348793,1.18798834627195,0.0275278564268877,5.437821123764328,0.19080074118471327,0.0,60.24400000000089,0.0,0.0,-589.4824010225486,0.8729822874882738,-3.1716172753164647e-15,-51.79644085992296,82.03788392369155,1.5707963267948966,3.041472673485856,3.707376362330013e-13,6054.605074559018,6673.343880015797,1.5766791214676181e-15,25.74912411587348,-256.3227643752283,-5.264619340210508e-17,-0.8597775854844002,1.3617602404171425,1.5707963267948966,3.0389532584743826,-3.44277183143268e-30,-0.016478991396291113,1.1754027487793073e-31,0.0758723973581431,"[0, 0, 0]",1.5772126127926536e-15,25.75783669039548,-256.3363648468988,-4.122200544839658e-15,-67.32064375964885,669.9603428628029,9.505832695231931e-16,15.524202899725887,1.559942083437153,0.0
10200,102.01000000001528,0.0038442031474756624,1.1869369919490902,0.045561593205421434,5.4119617631166665,0.189893395197076,0.0,60.24400000000089,0.0,0.0,-589.487136386746,0.8724921740863917,-2.5397636227369784e-15,-41.4774876234564,83.73689775784908,1.5707963267948966,3.041714630713685,3.7089506141463816e-13,6057.176022880551,6647.718464572011,1.5719984441799089e-15,25.67268285475282,-256.185077756641,-4.2157951376683835e-17,-0.6884915945729997,1.3899624486728612,1.5707963267948966,3.037781396091621,-3.4358614099029446e-30,-0.006140341594141296,6.232001151245992e-32,0.12520442399324733,"[0, 0, 0]",1.5724235497419176e-15,25.67962535543637,-256.1989661721168,-4.116082034099211e-15,-67.2207208962615,670.643709189501,1.5763184113622325e-15,25.7432332728051,2.580324955094021,0.0
10210,102.11000000001532,0.004133606137095621,1.185877845384368,0.04899158592660058,5.4072004111926235,0.189726330217285,0.0,60.24400000000089,0.0,0.0,-589.4918692458913,0.8719984393094394,-2.4135737149416677e-15,-39.41665003529318,84.58880041745363,1.5707963267948966,3.0419152646020873,3.7105205776676833e-13,6059.739967884764,6622.106936613111,1.567963309041383e-15,25.60678409698307,-256.04524787201854,-4.0063304477485426e-17,-0.6542834147017562,1.4041033201223756,1.5707963267948966,3.0378272457354023,-3.4335303259280165e-30,0.007215540591561922,-3.1554436208840473e-32,0.13475106793343072,"[0, 0, 0]",1.5683629080050987e-15,25.6133100433048,-256.05928530273906,-4.1117519623961865e-15,-67.15000545886289,671.3065346415855,1.6981782474545202e-15,27.733355423569712,2.7741350217593186,0.0
10220,102.21000000001537,0.003111938110054403,1.1848111038921585,0.03688280072117898,5.424891818492945,0.19034708135062964,0.0,60.24400000000089,0.0,0.0,-589.4965995711568,0.8715011765917785,-2.826064264998341e-15,-46.1531319391999,84.54477420345972,1.5707963267948966,3.042131361772669,3.712086457637962e-13,6062.297243944065,6596.509436838274,1.5636830379696354e-15,25.536881965613798,-255.90476084585842,-4.6910302519724785e-17,-0.7661033785804269,1.403372521802312,1.5707963267948966,3.0391840842022453,-3.4345597894093295e-30,0.019377455153630728,-4.0231906166271605e-32,0.10195748720140896,"[0, 0, 0]",1.5641469275275564e-15,25.54445785701765,-255.91879786237038,-4.106904140328919e-15,-67.07083451634061,671.9534795815731,1.2808398753305776e-15,20.917702577140698,2.0878941930434696,0.0
10230,102.31000000001544,0.001112411737349607,1.1837369056988951,0.013184361879114948,5.45933338279003,0.19155555729087825,0.0,60.24400000000089,0.0,0.0,-589.5013273606414,0.8710004424991247,-3.640756744151068e-15,-59.458069815491136,83.8493252743815,1.5707963267948966,3.0424141973615244,3.7136475888988373e-13,6064.8467647723755,6570.925961654901,1.5583551504507264e-15,25.449870959295588,-255.76493528055227,-6.043351610369524e-17,-0.9869542164446296,1.3918286513906823,1.5707963267948966,3.041532497694853,-3.43772509379153e-30,0.026509294747824142,-6.902532920683852e-32,0.03674275190187698,"[0, 0, 0]",1.5589517917231565e-15,25.45961485072364,-255.7788608947204,-4.0994737683015206e-15,-66.9494873322779,672.6049748882525,4.5871702415045245e-16,7.49141751678677,0.7456777467705512,0.0
10240,102.41000000001549,0.0012219294959629715,1.1826553951003278,0.014482371444123534,5.457658930662358,0.1914968045846442,0.0,60.24400000000089,0.0,0.0,-589.506052633054,0.8704963146649398,-4.592836082162818e-15,-75.00670536779282,82.92221789249346,1.5707963267948966,3.042793319145189,3.715202657087172e-13,6067.386383851799,6545.356401437429,1.5515190535197688e-15,25.33822902407447,-255.62652530207427,-7.623723660717667e-17,-1.2450485586579865,1.3764394444673702,1.5707963267948966,3.0442377790901527,-3.4447306716679605e-30,0.026315249998997318,-6.271444196507044e-32,-0.04041825667850979,"[0, 0, 0]",1.5522737538054403e-15,25.350554215079697,-255.6402970359581,-4.0880167411560405e-15,-66.76237987968901,673.2458185517232,-5.048193410067768e-16,-8.24432548810382,-0.8175480261759213,0.0
10250,102.51000000001555,0.003141070153789599,1.181566847095763,0.037228073605271854,5.4249904080559315,0.19035054063354148,0.0,60.24400000000089,0.0,0.0,-589.510775415389,0.8699889211869863,-5.3725511766515946e-15,-87.7404192031884,82.27012201434763,1.5707963267948966,3.0432669891852986,3.7167501263023055e-13,6069.913592866203,6519.80060957206,1.543204681953038e-15,25.202445031946787,-255.4894924321537,-8.917985486772981e-17,-1.4564175553281178,1.3656151984321498,1.5707963267948966,3.046551301922383,-3.4512762450290306e-30,0.018909873577595653,-4.733165431326071e-32,-0.10345455910792692,"[0, 0, 0]",1.5440913218145615e-15,25.21692495974542,-255.5031518901344,-4.0724613174684685e-15,-66.50834053220689,673.8764008731378,-1.3000898591831259e-15,-21.232078670981526,-2.095503443401055,0.0
10260,102.6100000000156,0.0040375786738375465,1.1804715361901572,0.04785347269255469,5.4059021163626095,0.1896807760127232,0.0,60.24400000000089,0.0,0.0,-589.5154957279359,0.8694783793009068,-5.728283954382163e-15,-93.54997634208364,82.29786161895231,1.5707963267948966,3.0438027968379355,3.718288738352976e-13,6072.426337033323,6494.258483589613,1.5339214775455096e-15,25.05083879880282,-255.3530207719919,-9.508472137278531e-17,-1.5528513435708502,1.3660756526616942,1.5707963267948966,3.047859741147675,-3.452246543942452e-30,0.006772497076458632,2.3665827156630356e-32,-0.13274065182931633,"[0, 0, 0]",1.534871332624594e-15,25.066351109450192,-255.3666780558865,-4.054039076811273e-15,-66.20748251061211,674.4972492148682,-1.6742448775708895e-15,-27.342493831471554,-2.6838918679799857,0.0
10270,102.71000000001564,0.0036381730781812117,1.1793695512110471,0.043119730677414016,5.41293776846737,0.1899276409988551,0.0,60.24400000000089,0.0,0.0,-589.5202135716537,0.8689647274615531,-5.546362787101448e-15,-90.57897821580951,83.18899019605237,1.5707963267948966,3.0443483498962465,3.7198179190087033e-13,6074.923678563619,6468.730030859121,1.5244899189316475e-15,24.896809757606142,-255.21578928594414,-9.206498219078027e-17,-1.5035352602053016,1.3808676415253165,1.5707963267948966,3.0478771177598056,-3.451272300724505e-30,-0.006213179271525169,-5.5220263365470834e-33,-0.11997131215001547,"[0, 0, 0]",1.5254140632118175e-15,24.91190217904248,-255.22958747615192,-4.03493652456801e-15,-65.89551415767045,675.1184543884392,-1.511426262533438e-15,-24.683464058139066,-2.4092506207330264,0.0
10280,102.81000000001568,0.002081858421687179,1.1782609657896932,0.024674281765278104,5.439771084165894,0.19086916084792607,0.0,60.24400000000089,0.0,0.0,-589.524928922005,0.8684480083142098,-4.883844755508258e-15,-79.7592376660531,84.82179323778793,1.5707963267948966,3.0448480619168268,3.72133796207606e-13,6077.406097279635,6443.215397439125,1.5157786239810096e-15,24.75454351469099,-255.07643035790161,-8.106773712748465e-17,-1.323936618850872,1.4079708060186356,1.5707963267948966,3.046727659919517,-3.4522228781152964e-30,-0.01593249995278152,-4.890937612370273e-32,-0.06910866601498218,"[0, 0, 0]",1.5165961777917732e-15,24.767895181658677,-255.09049443421597,-4.017379646832922e-15,-65.60878858508393,675.7206535576995,-8.664651086753357e-16,-14.15044908096917,-1.3739313979066805,0.0
10290,102.91000000001574,0.00012481736359720583,1.177145925955632,0.0014793421988806073,5.473466032888919,0.1920514397504884,0.0,60.24400000000089,0.0,0.0,-589.5296417315677,0.8679282887170656,-3.95112429274269e-15,-64.52675653900556,86.85372180821139,1.5707963267948966,3.0452608263598275,3.7228499371320617e-13,6079.875339933201,6417.714849451151,1.508428303400461e-15,24.634503669967327,-254.93397074663517,-6.558535775749672e-17,-1.0710901756026263,1.4416991203806209,1.5707963267948966,3.0449065175496473,-3.4514660646843494e-30,-0.019274722273461626,-2.1545763473848882e-32,0.004176077018382397,"[0, 0, 0]",1.5090922244082153e-15,24.64534632285658,-254.94837046711228,-4.0031669374230696e-15,-65.37667742585421,676.301203396669,5.2042644680379965e-17,0.8499208868486525,0.08216014311015646,0.0
10300,103.0100000000158,0.002265662517236104,1.1760245596251309,0.026852732783169568,5.4370396054706385,0.19077331949019788,0.0,60.24400000000089,0.0,0.0,-589.5343519397549,0.8674056263905302,-3.0466617652447837e-15,-49.755762516441315,88.81748534231724,1.5707963267948966,3.0455732593199727,3.7243553495958024e-13,6082.333865060263,6392.228717429663,1.5026456563682911e-15,24.540065877189928,-254.78813027126947,-5.057203647242446e-17,-0.8259040322096902,1.4742959521664554,1.5707963267948966,3.043125276236036,-3.450048333726248e-30,-0.015168365965257537,7.099748146989106e-33,0.07542424108569387,"[0, 0, 0]",1.503158048862304e-15,24.548433881652432,-254.80285821814567,-3.993015782735905e-15,-65.21089648894683,676.8628456078447,9.463540174911213e-16,15.45513397250552,1.4889916742273577,0.0
10310,103.11000000001584,0.003650794578880472,1.1748968702932672,0.04326932039881176,5.413543037390059,0.1899488785049144,0.0,60.24400000000089,0.0,0.0,-589.5390594865423,0.8668800166648023,-2.458722807446666e-15,-40.153990671572,90.27556190980543,1.5707963267948966,3.0458040990987003,3.7258556594292937e-13,6084.784056959735,6366.75732116221,1.49813586688053e-15,24.466415425632768,-254.6393944572796,-4.081274164143533e-17,-0.666522652406404,1.498498803363059,1.5707963267948966,3.0420762518475266,-3.452663407627054e-30,-0.0050529033482227285,-1.5777218104420233e-33,0.12121171068291715,"[0, 0, 0]",1.4985471637197767e-15,24.473132412759714,-254.6543701007595,-3.986349698590603e-15,-65.10203107322134,677.4170316909494,1.527626891143936e-15,24.94804040164935,2.397589705398173,0.0
10320,103.21000000001591,0.003844166352885029,1.1737629238277478,0.045561157117148164,5.410441674060082,0.18984005873895027,0.0,60.24400000000089,0.0,0.0,-589.5437643258772,0.8663514999898523,-2.3699621328815925e-15,-38.70441885009862,90.93253659324431,1.5707963267948966,3.0459979034313567,3.7273518163964113e-13,6087.227466713729,6341.3008983988575,1.4942024730496965e-15,24.402178229511037,-254.48888074139785,-3.9339388700643347e-17,-0.6424609728785946,1.509404033484546,1.5707963267948966,3.042205481369292,-3.455191706828288e-30,0.007746150259721325,-2.129924444096732e-32,0.12776933786374206,"[0, 0, 0]",1.4945945750429595e-15,24.40858174101389,-254.503972568196,-3.981329100976815e-15,-65.02003849189447,677.9524623062671,1.6113669680952213e-15,26.31561964179585,2.5238386128543033,0.0
10330,103.31000000001595,0.00279612262251608,1.1726229035074986,0.0331397546807486,5.428589218544799,0.1904768146857824,0.0,60.24400000000089,0.0,0.0,-589.5484664350192,0.8658201633520595,-2.8015572431664283e-15,-45.75290189982898,90.75942789304315,1.5707963267948966,3.0462104814306854,3.728843964806765e-13,6089.664329997726,6315.859557775631,1.489975478692831e-15,24.333146172924472,-254.33798019056732,-4.650350645983645e-17,-0.7594598947584541,1.5065305738835706,1.5707963267948966,3.043577087006973,-3.459530441807004e-30,0.019115977213905174,-3.2343297114061485e-32,0.09339969731807857,"[0, 0, 0]",1.4904352354087385e-15,24.34065456989619,-254.35304963602647,-3.975655170489668e-15,-64.92737617503549,678.472967420128,1.1740979273232396e-15,19.174474275206528,1.8349269079343244,0.0
10340,103.410000000016,0.0008547035006918634,1.171477023646138,0.01012999128489422,5.462032194350373,0.1916502524333464,0.0,60.24400000000089,0.0,0.0,-589.5531658162788,0.8652861058017329,-3.607739564354015e-15,-58.91885834945833,89.99411548053763,1.5707963267948966,3.0464909467883685,3.730331409141581e-13,6092.093510943369,6290.433273906972,1.4846911776128231e-15,24.246846987172514,-254.1879091430371,-5.98854585411653e-17,-0.9780037572116306,1.4938270280946868,1.5707963267948966,3.045856544255203,-3.460391286269826e-30,0.02540124501916314,3.2934942792977245e-32,0.02877252360219607,"[0, 0, 0]",1.4852825233095189e-15,24.25650439528573,-254.20285496509547,-3.967255073138611e-15,-64.79019217460525,678.987027814394,3.595155087845953e-16,5.871333825146919,0.5602534824225346,0.0
10350,103.51000000001603,0.0013438015325938485,1.1703253895658792,0.015926804281481115,5.4538741690764745,0.1913640059325079,0.0,60.24400000000089,0.0,0.0,-589.5578624906375,0.8647493717476046,-4.5211809799428475e-15,-73.83648874256106,89.06773971400469,1.5707963267948966,3.046865883242848,3.731812849529051e-13,6094.512886698896,6265.0219260055,1.4779380382751155e-15,24.13655985226293,-254.03930477203443,-7.504782185682859e-17,-1.2256239416798351,1.4784499653742014,1.5707963267948966,3.0484153676546515,-3.4605626169976806e-30,0.02454641608144174,5.5220263365470834e-33,-0.04524313891548309,"[0, 0, 0]",1.4786812679312416e-15,24.148697713671517,-254.05409645733562,-3.954947863301308e-15,-64.58920018498227,679.5045881338681,-5.662331166415407e-16,-9.247288557578804,-0.878985929225754,0.0
10360,103.6100000000161,0.00308078445809865,1.1691681802877278,0.036513567708646916,5.424353091582825,0.19032817865202886,0.0,60.24400000000089,0.0,0.0,-589.5625564853383,0.8642100520465811,-5.2391061027013074e-15,-85.56109576000169,88.4413528396643,1.5707963267948966,3.0473306090931316,3.733286813214614e-13,6096.920052073581,6239.62536692054,1.4697916331694773e-15,24.003518960614663,-253.8920501217228,-8.69647782800151e-17,-1.4202426093884941,1.4680524672940547,1.5707963267948966,3.0505356861653663,-3.4570955733192345e-30,0.01689666348086764,1.656607900964125e-32,-0.10332765696570226,"[0, 0, 0]",1.4706566882912276e-15,24.01764638286167,-253.90673374419396,-3.9387113479412965e-15,-64.32403776637608,680.0127735310904,-1.3003947547600115e-15,-21.2370579936256,-2.0088642060877784,0.0
10370,103.71000000001615,0.003797762615956715,1.1680056290258685,0.04501118151036644,5.4122921597084055,0.18990498805994405,0.0,60.24400000000089,0.0,0.0,-589.5672478200096,0.8636682538561713,-5.525659121444693e-15,-90.24086169648048,88.47556033389868,1.5707963267948966,3.04785081912086,3.734752142311696e-13,6099.313116095148,6214.243497846274,1.4607876548403005e-15,23.85647283538989,-253.7453225875927,-9.172131866151999e-17,-1.4979228088519876,1.4686202830804291,1.5707963267948966,3.051652204609097,-3.4569811884879776e-30,0.005036379036569188,-1.1044052673094167e-32,-0.1272929749513479,"[0, 0, 0]",1.4617044320405395e-15,23.871444943280547,-253.7600055548548,-3.919861875771836e-15,-64.01620252469522,680.5097867709941,-1.6057972456728556e-15,-26.224659171785248,-2.4669786170859354,0.0
10380,103.81000000001622,0.0032742160781625835,1.1668379253466328,0.038806118245239066,5.421470344993634,0.19022702964889945,0.0,60.24400000000089,0.0,0.0,-589.5719364954282,0.8631240607272904,-5.287381155813335e-15,-86.3494872071623,89.30794306701466,1.5707963267948966,3.0483740527395837,3.7362083745545226e-13,6101.691323826291,6188.876326363126,1.4517424423089507e-15,23.708753304539893,-253.597878835315,-8.776610377486981e-17,-1.433329247844782,1.4824371400805616,1.5707963267948966,3.0515313108334716,-3.455312747673435e-30,-0.0071691577732653205,-1.0255191767873153e-32,-0.11010488385499377,"[0, 0, 0]",1.4526239674462707e-15,23.72314970255333,-253.61269339108622,-3.9005722313352904e-15,-63.70117872436398,680.9984218383149,-1.386808924478043e-15,-22.648308482798324,-2.1185422758720067,0.0
