time,position,velocity,acceleration,rotation,angular_velocity,angular_acceleration,Angle to Body
31.29000000000209,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04846033e-06 -4.75753040e+00],[360.32235965],[9.43118548],[0.26542363],[-179.12942206]
31.300000000002093,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04878701e-06 -4.75152824e+00],[360.32235965],[9.43118548],[0.5837763],[-179.1996584]
31.310000000002095,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04910566e-06 -4.74552882e+00],[360.32235965],[9.43118548],[0.90011545],[-179.26992126]
31.320000000002096,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04941630e-06 -4.73953214e+00],[360.32235965],[9.43118548],[1.21300682],[-179.34024244]
31.330000000002098,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04971893e-06 -4.73353823e+00],[360.32235965],[9.43118548],[1.52101479],[-179.41065355]
31.3400000000021,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05001358e-06 -4.72754709e+00],[360.32235965],[9.43118548],[1.82270285],[-179.48118584]
31.3500000000021,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05030024e-06 -4.72155872e+00],[360.32235965],[9.43118548],[2.1166344],[-179.55187008]
31.360000000002103,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05057893e-06 -4.71557314e+00],[360.32235965],[9.43118548],[2.40137414],[-179.62273639]
31.370000000002104,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05084967e-06 -4.70959035e+00],[360.32235965],[9.43118548],[2.67549004],[-179.69381413]
31.380000000002106,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05111246e-06 -4.70361036e+00],[360.32235965],[9.43118548],[2.93755607],[-179.76513175]
31.390000000002107,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05136731e-06 -4.69763319e+00],[360.32235965],[9.43118548],[3.18615577],[-179.83671661]
31.40000000000211,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05161423e-06 -4.69165884e+00],[360.32235965],[9.43118548],[3.41988683],[-179.9085949]
31.41000000000211,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05185325e-06 -4.68568731e+00],[360.32235965],[9.43118548],[3.63736657],[-179.98079142]
31.420000000002112,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05208435e-06 -4.67971863e+00],[360.32235965],[9.43118548],[3.83723864],[-180.05332953]
31.430000000002114,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05230757e-06 -4.67375279e+00],[360.32235965],[9.43118548],[4.01818073],[-180.12623094]
31.440000000002115,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05252291e-06 -4.66778981e+00],[360.32235965],[9.43118548],[4.1789135],[-180.19951559]
31.450000000002117,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05273038e-06 -4.66182969e+00],[360.32235965],[9.43118548],[4.31821066],[-180.27320156]
31.46000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05292999e-06 -4.65587244e+00],[360.32235965],[9.43118548],[4.43491007],[-180.34730488]
31.47000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05312175e-06 -4.64991807e+00],[360.32235965],[9.43118548],[4.52792594],[-180.42183947]
31.48000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05330568e-06 -4.64396660e+00],[360.32235965],[9.43118548],[4.59626197],[-180.49681694]
31.490000000002123,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05348178e-06 -4.63801802e+00],[360.32235965],[9.43118548],[4.63902517],[-180.5722466]
31.500000000002125,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05365007e-06 -4.63207234e+00],[360.32235965],[9.43118548],[4.65544038],[-180.64813524]
31.510000000002126,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05381056e-06 -4.62612958e+00],[360.32235965],[9.43118548],[4.64486508],[-180.72448713]
31.520000000002128,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05396326e-06 -4.62018975e+00],[360.32235965],[9.43118548],[4.60680431],[-180.80130388]
31.53000000000213,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05410817e-06 -4.61425284e+00],[360.32235965],[9.43118548],[4.5409254],[-180.87858444]
31.54000000000213,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05424532e-06 -4.60831888e+00],[360.32235965],[9.43118548],[4.44707207],[-180.95632498]
31.550000000002132,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05437472e-06 -4.60238786e+00],[360.32235965],[9.43118548],[4.3252777],[-181.03451891]
31.560000000002134,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05449963e-06 -4.59645699e+00],[360.32235965],[9.43118548],[4.17577952],[-181.11315685]
31.570000000002135,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05461772e-06 -4.59052829e+00],[360.32235965],[9.43118548],[3.99902242],[-181.19222663]
31.580000000002137,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05472808e-06 -4.58460256e+00],[360.32235965],[9.43118548],[3.79567233],[-181.2717133]
31.59000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05483072e-06 -4.57867981e+00],[360.32235965],[9.43118548],[3.56662136],[-181.35159921]
31.60000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05492567e-06 -4.57276004e+00],[360.32235965],[9.43118548],[3.31298993],[-181.43186404]
31.61000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05501291e-06 -4.56684327e+00],[360.32235965],[9.43118548],[3.03612646],[-181.51248493]
31.620000000002143,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05509248e-06 -4.56092949e+00],[360.32235965],[9.43118548],[2.73760358],[-181.59343653]
31.630000000002145,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05516438e-06 -4.55501872e+00],[360.32235965],[9.43118548],[2.41921087],[-181.6746912]
31.640000000002146,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05522862e-06 -4.54911097e+00],[360.32235965],[9.43118548],[2.08294386],[-181.75621913]
31.650000000002148,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05528521e-06 -4.54320625e+00],[360.32235965],[9.43118548],[1.73098945],[-181.83798854]
31.66000000000215,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05533416e-06 -4.53730455e+00],[360.32235965],[9.43118548],[1.36570766],[-181.91996586]
31.67000000000215,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05537549e-06 -4.53140590e+00],[360.32235965],[9.43118548],[0.98961017],[-182.00211593]
31.680000000002153,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05540921e-06 -4.52551029e+00],[360.32235965],[9.43118548],[0.60533569],[-182.08440231]
31.690000000002154,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05543532e-06 -4.51961774e+00],[360.32235965],[9.43118548],[0.21562278],[-182.16678745]
31.700000000002156,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05545385e-06 -4.51372826e+00],[360.32235965],[9.43118548],[-0.17671949],[-182.24923298]
31.710000000002157,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05546479e-06 -4.50784185e+00],[360.32235965],[9.43118548],[-0.5688425],[-182.33170001]
31.72000000000216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05546817e-06 -4.50195851e+00],[360.32235965],[9.43118548],[-0.9578899],[-182.41414937]
31.73000000000216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05546399e-06 -4.49607827e+00],[360.32235965],[9.43118548],[-1.34102982],[-182.49654192]
31.740000000002162,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05545226e-06 -4.49020112e+00],[360.32235965],[9.43118548],[-1.7154866],[-182.57883884]
31.750000000002164,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05543300e-06 -4.48432708e+00],[360.32235965],[9.43118548],[-2.07857154],[-182.66100187]
31.760000000002165,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05540622e-06 -4.47845614e+00],[360.32235965],[9.43118548],[-2.42771196],[-182.74299363]
31.770000000002167,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05537193e-06 -4.47258833e+00],[360.32235965],[9.43118548],[-2.760478],[-182.82477788]
31.78000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05533014e-06 -4.46672364e+00],[360.32235965],[9.43118548],[-3.07460666],[-182.90631978]
31.79000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05528085e-06 -4.46086209e+00],[360.32235965],[9.43118548],[-3.36802267],[-182.98758609]
31.80000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05522410e-06 -4.45500368e+00],[360.32235965],[9.43118548],[-3.63885594],[-183.06854546]
31.810000000002173,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05515987e-06 -4.44914842e+00],[360.32235965],[9.43118548],[-3.88545518],[-183.14916859]
31.820000000002175,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05508819e-06 -4.44329631e+00],[360.32235965],[9.43118548],[-4.10639783],[-183.22942844]
31.830000000002176,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05500907e-06 -4.43744737e+00],[360.32235965],[9.43118548],[-4.30049621],[-183.30930038]
31.840000000002178,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05492252e-06 -4.43160161e+00],[360.32235965],[9.43118548],[-4.46679987],[-183.38876236]
31.85000000000218,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05482855e-06 -4.42575902e+00],[360.32235965],[9.43118548],[-4.60459454],[-183.46779499]
31.86000000000218,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05472717e-06 -4.41991962e+00],[360.32235965],[9.43118548],[-4.71339783],[-183.54638164]
31.870000000002182,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05461839e-06 -4.41408342e+00],[360.32235965],[9.43118548],[-4.79295205],[-183.62450856]
31.880000000002184,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05450223e-06 -4.40825042e+00],[360.32235965],[9.43118548],[-4.84321444],[-183.70216488]
31.890000000002185,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05437869e-06 -4.40242063e+00],[360.32235965],[9.43118548],[-4.86434546],[-183.77934263]
31.900000000002187,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05424779e-06 -4.39659405e+00],[360.32235965],[9.43118548],[-4.85669522],[-183.85603678]
31.91000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05410954e-06 -4.39077070e+00],[360.32235965],[9.43118548],[-4.82078881],[-183.93224523]
31.92000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05396395e-06 -4.38495059e+00],[360.32235965],[9.43118548],[-4.75731074],[-184.0079687]
31.93000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05381103e-06 -4.37913371e+00],[360.32235965],[9.43118548],[-4.66708897],[-184.08321079]
31.940000000002193,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05365079e-06 -4.37332008e+00],[360.32235965],[9.43118548],[-4.55107887],[-184.15797782]
31.950000000002195,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05348325e-06 -4.36750970e+00],[360.32235965],[9.43118548],[-4.41034739],[-184.23227878]
31.960000000002196,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05330842e-06 -4.36170259e+00],[360.32235965],[9.43118548],[-4.24605786],[-184.30612525]
31.970000000002198,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05312630e-06 -4.35589874e+00],[360.32235965],[9.43118548],[-4.0594555],[-184.37953128]
31.9800000000022,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05293691e-06 -4.35009817e+00],[360.32235965],[9.43118548],[-3.85185391],[-184.45251326]
31.9900000000022,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05274027e-06 -4.34430088e+00],[360.32235965],[9.43118548],[-3.62462269],[-184.52508982]
32.0000000000022,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05253637e-06 -4.33850688e+00],[360.32235965],[9.43118548],[-3.37917628],[-184.59728168]
32.0100000000022,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05232524e-06 -4.33271618e+00],[360.32235965],[9.43118548],[-3.11696405],[-184.66911154]
32.0200000000022,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05210688e-06 -4.32692878e+00],[360.32235965],[9.43118548],[-2.83946175],[-184.7406039]
32.0300000000022,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05188131e-06 -4.32114470e+00],[360.32235965],[9.43118548],[-2.54816421],[-184.81178494]
32.040000000002195,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05164854e-06 -4.31536393e+00],[360.32235965],[9.43118548],[-2.24457934],[-184.88268238]
32.05000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05140858e-06 -4.30958649e+00],[360.32235965],[9.43118548],[-1.93022331],[-184.95332532]
32.06000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05116144e-06 -4.30381238e+00],[360.32235965],[9.43118548],[-1.60661687],[-185.02374406]
32.07000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05090713e-06 -4.29804160e+00],[360.32235965],[9.43118548],[-1.27528271],[-185.09397002]
32.08000000000219,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05064567e-06 -4.29227418e+00],[360.32235965],[9.43118548],[-0.93774369],[-185.1640355]
32.090000000002185,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05037706e-06 -4.28651011e+00],[360.32235965],[9.43118548],[-0.59552187],[-185.23397361]
32.10000000000218,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.05010132e-06 -4.28074940e+00],[360.32235965],[9.43118548],[-0.25013823],[-185.30381807]
32.11000000000218,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04981846e-06 -4.27499205e+00],[360.32235965],[9.43118548],[0.09688714],[-185.37360305]
32.12000000000218,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04952848e-06 -4.26923808e+00],[360.32235965],[9.43118548],[0.44403443],[-185.44336306]
32.13000000000218,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04923141e-06 -4.26348749e+00],[360.32235965],[9.43118548],[0.78978334],[-185.51313276]
32.140000000002175,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04892726e-06 -4.25774029e+00],[360.32235965],[9.43118548],[1.13261216],[-185.58294683]
32.15000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04861603e-06 -4.25199648e+00],[360.32235965],[9.43118548],[1.47099702],[-185.6528398]
32.16000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04829773e-06 -4.24625607e+00],[360.32235965],[9.43118548],[1.80341126],[-185.72284593]
32.17000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04797239e-06 -4.24051907e+00],[360.32235965],[9.43118548],[2.12832523],[-185.792999]
32.18000000000217,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04764000e-06 -4.23478548e+00],[360.32235965],[9.43118548],[2.44420666],[-185.86333223]
32.190000000002165,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04730059e-06 -4.22905532e+00],[360.32235965],[9.43118548],[2.7495216],[-185.93387807]
32.20000000000216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04695416e-06 -4.22332858e+00],[360.32235965],[9.43118548],[3.04273624],[-186.00466806]
32.21000000000216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04660072e-06 -4.21760528e+00],[360.32235965],[9.43118548],[3.32231962],[-186.0757327]
32.22000000000216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04624029e-06 -4.21188541e+00],[360.32235965],[9.43118548],[3.58674744],[-186.14710128]
32.23000000000216,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04587287e-06 -4.20616900e+00],[360.32235965],[9.43118548],[3.83450699],[-186.2188017]
32.240000000002155,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04549849e-06 -4.20045604e+00],[360.32235965],[9.43118548],[4.06410336],[-186.29086039]
32.25000000000215,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04511714e-06 -4.19474653e+00],[360.32235965],[9.43118548],[4.27406699],[-186.36330207]
32.26000000000215,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04472885e-06 -4.18904050e+00],[360.32235965],[9.43118548],[4.46296259],[-186.43614967]
32.27000000000215,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04433363e-06 -4.18333794e+00],[360.32235965],[9.43118548],[4.62939946],[-186.50942416]
32.28000000000215,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04393147e-06 -4.17763886e+00],[360.32235965],[9.43118548],[4.77204319],[-186.58314437]
32.290000000002145,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04352241e-06 -4.17194326e+00],[360.32235965],[9.43118548],[4.88962875],[-186.65732693]
32.30000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04310644e-06 -4.16625116e+00],[360.32235965],[9.43118548],[4.98097479],[-186.73198607]
32.31000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04268359e-06 -4.16056255e+00],[360.32235965],[9.43118548],[5.0449991],[-186.80713352]
32.32000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04225385e-06 -4.15487745e+00],[360.32235965],[9.43118548],[5.08073497],[-186.88277838]
32.33000000000214,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04181725e-06 -4.14919587e+00],[360.32235965],[9.43118548],[5.08734829],[-186.95892703]
32.340000000002135,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.0413738e-06 -4.1435178e+00],[360.32235965],[9.43118548],[5.06415511],[-187.03558303]
32.35000000000213,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04092350e-06 -4.13784325e+00],[360.32235965],[9.43118548],[5.01063921],[-187.11274702]
32.36000000000213,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04046637e-06 -4.13217223e+00],[360.32235965],[9.43118548],[4.92646947],[-187.19041667]
32.37000000000213,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.04000242e-06 -4.12650476e+00],[360.32235965],[9.43118548],[4.81151649],[-187.26858661]
32.38000000000213,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03953166e-06 -4.12084082e+00],[360.32235965],[9.43118548],[4.66586805],[-187.34724843]
32.390000000002125,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03905410e-06 -4.11518043e+00],[360.32235965],[9.43118548],[4.48984297],[-187.42639064]
32.40000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03856976e-06 -4.10952360e+00],[360.32235965],[9.43118548],[4.28400282],[-187.50599867]
32.41000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03807864e-06 -4.10387033e+00],[360.32235965],[9.43118548],[4.04916101],[-187.58605494]
32.42000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03758077e-06 -4.09822062e+00],[360.32235965],[9.43118548],[3.78638883],[-187.66653889]
32.43000000000212,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03707614e-06 -4.09257449e+00],[360.32235965],[9.43118548],[3.49701802],[-187.74742705]
32.440000000002115,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03656477e-06 -4.08693194e+00],[360.32235965],[9.43118548],[3.18263947],[-187.82869319]
32.45000000000211,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03604668e-06 -4.08129298e+00],[360.32235965],[9.43118548],[2.84509777],[-187.91030841]
32.46000000000211,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03552187e-06 -4.07565760e+00],[360.32235965],[9.43118548],[2.48648145],[-187.99224131]
32.47000000000211,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03499036e-06 -4.07002582e+00],[360.32235965],[9.43118548],[2.10910886],[-188.07445819]
32.48000000000211,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03445215e-06 -4.06439765e+00],[360.32235965],[9.43118548],[1.7155096],[-188.15692325]
32.490000000002105,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03390727e-06 -4.05877308e+00],[360.32235965],[9.43118548],[1.30840186],[-188.23959882]
32.5000000000021,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[ 6.03335571e-06 -4.05315213e+00],[360.32235965],[9.43118548],[0.89066578],[-188.3224456]
