,Chamber Pressure [psia],O/F Ratio,Exit Pressure [psia],gamma,Exit Velocity [m/s],Thrust Coefficient
6794,1058.1,12.9,41.27720995552781,1.2438,1841.7427,1.4362
6795,720.1,13.1,28.02708909041373,1.2448,1832.0609999999997,1.4363
6796,734.8,13.1,28.600342519072083,1.2448,1832.0609999999997,1.4363
6797,749.5,13.1,29.17364057452026,1.2448,1832.0609999999997,1.4363
6798,764.2,13.1,29.74582538632206,1.2448,1832.3304999999998,1.4363
6799,778.9,13.1,30.3191903464383,1.2448,1832.3304999999998,1.4363
6800,793.6,13.1,30.892599945501967,1.2448,1832.3304999999998,1.4363
6801,808.3,13.1,31.46482930437152,1.2447,1832.3304999999998,1.4363
6802,823.0,13.1,32.03830582373093,1.2447,1832.6,1.4363
6803,837.7,13.1,32.6105574587356,1.2447,1832.6,1.4363
6804,852.4,13.1,33.18410090707361,1.2447,1832.6,1.4363
6805,867.1,13.1,33.75637481994783,1.2447,1832.8695,1.4363
6806,881.8,13.1,34.329985205948766,1.2447,1832.8695,1.4363
6807,896.5,13.1,34.90228139842716,1.2447,1832.8695,1.4363
6808,911.2,13.1,35.475958730776725,1.2447,1832.8695,1.4363
6809,925.8,13.1,36.04438388164298,1.2447,1833.1390000000001,1.4363
6810,940.5,13.1,36.618128017442764,1.2447,1833.1390000000001,1.4363
6811,955.2,13.1,37.190468774334214,1.2447,1833.1390000000001,1.4363
6812,969.9,13.1,37.76427987384651,1.2447,1833.1390000000001,1.4363
6813,984.6,13.1,38.33664291554725,1.2446,1833.4084999999998,1.4363
6814,999.3,13.1,38.910520987462036,1.2446,1833.4084999999998,1.4363
6815,1014.0,13.1,39.4829063157075,1.2446,1832.7281999999998,1.4363
6816,1028.7,13.1,40.05529164395297,1.2446,1832.7281999999998,1.4363
6817,1043.4,13.1,40.62925898524201,1.2446,1832.9976,1.4363
6818,1058.1,13.1,41.20166660176784,1.2446,1832.9976,1.4363
6819,720.1,13.3,27.976999883445355,1.2456,1823.3048,1.4363
6820,734.8,13.3,28.54922682415106,1.2456,1823.5744,1.4363
6821,749.5,13.3,29.120366772865026,1.2455,1823.5744,1.4363
6822,764.2,13.3,29.692660372226758,1.2455,1823.5744,1.4363
6823,778.9,13.3,30.264998445756916,1.2455,1823.844,1.4363
6824,793.6,13.3,30.836182778986633,1.2455,1823.844,1.4363
6825,808.3,13.3,31.40858752671459,1.2455,1823.844,1.4363
6826,823.0,13.3,31.9797940547892,1.2455,1823.844,1.4363
6827,837.7,13.3,32.55226548535012,1.2455,1824.1136000000001,1.4363
6828,852.4,13.3,33.123494209994554,1.2455,1824.1136000000001,1.4363
6829,867.1,13.3,33.69603233202503,1.2455,1824.1136000000001,1.4363
6830,881.8,13.3,34.26728325496444,1.2455,1824.1136000000001,1.4363
6831,896.5,13.3,34.839888077102444,1.2455,1824.3832000000002,1.4363
6832,911.2,13.3,35.41116120006218,1.2455,1824.3832000000002,1.4363
6833,925.8,13.3,35.979946368194,1.2454,1824.3832000000002,1.4363
6834,940.5,13.3,36.551241692899616,1.2454,1824.3832000000002,1.4363
6835,955.2,13.3,37.122537017605225,1.2454,1824.6528,1.4363
6836,969.9,13.3,37.69529731830548,1.2454,1824.6528,1.4363
6837,984.6,13.3,38.2666148464827,1.2454,1824.6528,1.4363
6838,999.3,13.3,38.839441874927125,1.2454,1824.6528,1.4363
6839,1014.0,13.3,39.41078160830192,1.2454,1824.6528,1.4363
6840,1028.7,13.3,39.98212134167671,1.2454,1824.9224000000002,1.4363
6841,1043.4,13.3,40.555037313432834,1.2454,1824.9224000000002,1.4363
6842,1058.1,13.3,41.126399253731336,1.2454,1824.9224000000002,1.4363
6843,720.1,13.5,27.92708939305798,1.2463,1815.0810000000001,1.4364
6844,734.8,13.5,28.498293515358363,1.2463,1815.0810000000001,1.4364
6845,749.5,13.5,29.068414520632953,1.2463,1815.0810000000001,1.4364
6846,764.2,13.5,29.63968506380173,1.2463,1815.0810000000001,1.4364
6847,778.9,13.5,30.209828181359807,1.2463,1815.3507000000002,1.4364
6848,793.6,13.5,30.7811651539834,1.2463,1815.3507000000002,1.4364
6849,808.3,13.5,31.351330385540297,1.2463,1815.3507000000002,1.4364
6850,823.0,13.5,31.92273379620651,1.2463,1815.3507000000002,1.4364
6851,837.7,13.5,32.49292114347776,1.2463,1815.6204000000002,1.4364
6852,852.4,13.5,33.06439100077579,1.2463,1815.6204000000002,1.4364
6853,867.1,13.5,33.634600465477114,1.2462,1815.6204000000002,1.4364
6854,881.8,13.5,34.20480993017843,1.2462,1815.6204000000002,1.4364
6855,896.5,13.5,34.77636836184491,1.2462,1815.8900999999998,1.4364
6856,911.2,13.5,35.34659994569223,1.2462,1815.8900999999998,1.4364
6857,925.8,13.5,35.9143455659865,1.2462,1815.8900999999998,1.4364
6858,940.5,13.5,36.484599270695945,1.2462,1815.8900999999998,1.4364
6859,955.2,13.5,37.05485297540539,1.2462,1815.8900999999998,1.4364
6860,969.9,13.5,37.62656631881134,1.2462,1816.1598,1.4364
6861,984.6,13.5,38.196842146099236,1.2462,1816.1598,1.4364
6862,999.3,13.5,38.768621973929235,1.2462,1816.1598,1.4364
6863,1014.0,13.5,39.3389199255121,1.2462,1816.1598,1.4364
6864,1028.7,13.5,39.909217877094974,1.2462,1816.1598,1.4364
6865,1043.4,13.5,40.48108632395733,1.2462,1816.1598,1.4364
6866,1058.1,13.5,41.05140640155189,1.2462,1816.4295,1.4364
6867,720.1,13.7,27.87735666447292,1.2471,1807.2504,1.4364
6868,734.8,13.7,28.446440323642133,1.2471,1807.2504,1.4364
6869,749.5,13.7,29.01664730933024,1.2471,1807.5203,1.4364
6870,764.2,13.7,29.58575300038715,1.2471,1807.5203,1.4364
6871,778.9,13.7,30.156026172132098,1.2471,1807.5203,1.4364
6872,793.6,13.7,30.725153896782686,1.247,1807.5203,1.4364
6873,808.3,13.7,31.29549326312529,1.247,1807.5203,1.4364
6874,823.0,13.7,31.864643023075732,1.247,1807.7901999999997,1.4364
6875,837.7,13.7,32.43379278302618,1.247,1807.7901999999997,1.4364
6876,852.4,13.7,33.00422038951485,1.247,1807.7901999999997,1.4364
6877,867.1,13.7,33.57339218647152,1.247,1807.7901999999997,1.4364
6878,881.8,13.7,34.143886006350186,1.247,1808.0601,1.4364
6879,896.5,13.7,34.71307984201967,1.247,1808.0601,1.4364
6880,911.2,13.7,35.282273677689155,1.247,1807.3901999999998,1.4364
6881,925.8,13.7,35.84898354307841,1.247,1807.3901999999998,1.4364
6882,940.5,13.7,36.41819941916747,1.247,1807.3901999999998,1.4364
6883,955.2,13.7,36.98741529525654,1.247,1807.3901999999998,1.4364
6884,969.9,13.7,37.558085501858734,1.247,1807.66,1.4364
6885,984.6,13.7,38.12732342007435,1.247,1807.66,1.4364
6886,999.3,13.7,38.69656133828996,1.247,1807.66,1.4364
6887,1014.0,13.7,39.26731983115827,1.247,1807.66,1.4364
6888,1028.7,13.7,39.836579793207605,1.2469,1807.66,1.4364
6889,1043.4,13.7,40.40583975525694,1.2469,1807.9298000000001,1.4364
6890,1058.1,13.7,40.97668654635582,1.2469,1807.9298000000001,1.4364
6891,720.1,13.9,27.826725403817914,1.2478,1799.01,1.4365
6892,734.8,13.9,28.395872782780074,1.2478,1799.01,1.4365
6893,749.5,13.9,28.963944815859644,1.2478,1799.01,1.4365
6894,764.2,13.9,29.533158138815892,1.2478,1799.28,1.4365
6895,778.9,13.9,30.101252125521718,1.2478,1799.28,1.4365
6896,793.6,13.9,30.669346112227547,1.2478,1799.28,1.4365
6897,808.3,13.9,31.23864734299517,1.2478,1799.28,1.4365
6898,823.0,13.9,31.806763285024154,1.2478,1799.28,1.4365
6899,837.7,13.9,32.376130478472604,1.2478,1799.5500000000002,1.4365
6900,852.4,13.9,32.94426837752184,1.2478,1799.5500000000002,1.4365
6901,867.1,13.9,33.51240627657108,1.2478,1799.5500000000002,1.4365
6902,881.8,13.9,34.08186139991496,1.2478,1799.5500000000002,1.4365
6903,896.5,13.9,34.65002125768175,1.2478,1799.5500000000002,1.4365
6904,911.2,13.9,35.21818111544854,1.2478,1799.8200000000002,1.4365
6905,925.8,13.9,35.78385899814471,1.2478,1799.8200000000002,1.4365
6906,940.5,13.9,36.35204081632653,1.2477,1799.8200000000002,1.4365
6907,955.2,13.9,36.92022263450835,1.2477,1799.8200000000002,1.4365
6908,969.9,13.9,37.489853503923314,1.2477,1799.8200000000002,1.4365
6909,984.6,13.9,38.05805728421785,1.2477,1799.8200000000002,1.4365
6910,999.3,13.9,38.62626106451239,1.2477,1800.0900000000001,1.4365
6911,1014.0,13.9,39.19597989949749,1.2477,1800.0900000000001,1.4365
6912,1028.7,13.9,39.76420564360263,1.2477,1800.0900000000001,1.4365
6913,1043.4,13.9,40.33243138770777,1.2477,1800.0900000000001,1.4365
6914,1058.1,13.9,40.90223820016235,1.2477,1800.0900000000001,1.4365
6915,720.1,14.1,27.777349174510107,1.2486,1790.7630000000001,1.4365
6916,734.8,14.1,28.344391297639252,1.2486,1790.7630000000001,1.4365
6917,749.5,14.1,28.912548701924933,1.2486,1791.0331,1.4365
6918,764.2,14.1,29.479612699147477,1.2486,1791.0331,1.4365
6919,778.9,14.1,30.04783581513772,1.2486,1791.0331,1.4365
6920,793.6,14.1,30.614921688141347,1.2486,1791.0331,1.4365
6921,808.3,14.1,31.18200756114497,1.2486,1791.0331,1.4365
6922,823.0,14.1,31.75031827475792,1.2486,1791.3032,1.4365
6923,837.7,14.1,32.31742602523051,1.2486,1791.3032,1.4365
6924,852.4,14.1,32.8845337757031,1.2485,1791.3032,1.4365
6925,867.1,14.1,33.45293209876543,1.2485,1791.3032,1.4365
6926,881.8,14.1,34.020061728395056,1.2485,1791.3032,1.4365
6927,896.5,14.1,34.58719135802469,1.2485,1791.3032,1.4365
6928,911.2,14.1,35.15567730236506,1.2485,1791.5733,1.4365
6929,925.8,14.1,35.71897063929935,1.2485,1791.5733,1.4365
6930,940.5,14.1,36.28612214977429,1.2485,1791.5733,1.4365
6931,955.2,14.1,36.85469557836253,1.2485,1791.5733,1.4365
6932,969.9,14.1,37.42186897137125,1.2485,1791.5733,1.4365
6933,984.6,14.1,37.98904236437997,1.2485,1791.5733,1.4365
6934,999.3,14.1,38.556215757388685,1.2485,1791.5733,1.4365
6935,1014.0,14.1,39.12489871512906,1.2485,1791.8434,1.4365
6936,1028.7,14.1,39.69209399236023,1.2485,1791.8434,1.4365
6937,1043.4,14.1,40.25928926959139,1.2485,1791.8434,1.4365
6938,1058.1,14.1,40.82648454682254,1.2485,1791.8434,1.4365
6939,720.1,14.3,27.728147862918753,1.2494,1783.4393999999998,1.4366
6940,734.8,14.3,28.294185598767807,1.2493,1783.4393999999998,1.4366
6941,749.5,14.3,28.860223334616865,1.2493,1782.7795999999998,1.4366
6942,764.2,14.3,29.42739420077785,1.2493,1782.7795999999998,1.4366
6943,778.9,14.3,29.99345373329739,1.2493,1783.0498,1.4366
6944,793.6,14.3,30.559513265816936,1.2493,1783.0498,1.4366
6945,808.3,14.3,31.126771410967343,1.2493,1783.0498,1.4366
6946,823.0,14.3,31.692852741836106,1.2493,1783.0498,1.4366
6947,837.7,14.3,32.25893407270487,1.2493,1783.0498,1.4366
6948,852.4,14.3,32.82627950860708,1.2493,1783.0498,1.4366
6949,867.1,14.3,33.392382639503985,1.2493,1783.32,1.4366
6950,881.8,14.3,33.95848577040089,1.2493,1783.32,1.4366
6951,896.5,14.3,34.525918508819224,1.2493,1783.32,1.4366
6952,911.2,14.3,35.0920434414234,1.2493,1783.32,1.4366
6953,925.8,14.3,35.654317184009855,1.2493,1783.32,1.4366
6954,940.5,14.3,36.22044211661403,1.2493,1783.32,1.4366
6955,955.2,14.3,36.787983824378976,1.2493,1783.32,1.4366
6956,969.9,14.3,37.354130560369725,1.2493,1783.5902,1.4366
6957,984.6,14.3,37.92027729636049,1.2493,1783.5902,1.4366
6958,999.3,14.3,38.48642403235124,1.2493,1783.5902,1.4366
6959,1014.0,14.3,39.05407487290094,1.2493,1783.5902,1.4366
6960,1028.7,14.3,39.620243413957795,1.2492,1783.5902,1.4366
6961,1043.4,14.3,40.18641195501464,1.2492,1783.5902,1.4366
6962,1058.1,14.3,40.75258049607148,1.2492,1783.5902,1.4366
6963,720.1,14.5,27.678056655263866,1.2501,1775.4464000000003,1.4366
6964,734.8,14.5,28.244157441574416,1.2501,1775.4464000000003,1.4366
6965,749.5,14.5,28.80919434194342,1.2501,1775.4464000000003,1.4366
6966,764.2,14.5,29.374231242312426,1.2501,1775.4464000000003,1.4366
6967,778.9,14.5,29.94041898904478,1.2501,1775.4464000000003,1.4366
6968,793.6,14.5,30.50547760907169,1.2501,1775.7168000000001,1.4366
6969,808.3,14.5,31.070536229098593,1.2501,1775.7168000000001,1.4366
6970,823.0,14.5,31.636810947951105,1.2501,1775.7168000000001,1.4366
6971,837.7,14.5,32.20189128930576,1.2501,1775.7168000000001,1.4366
6972,852.4,14.5,32.766971630660414,1.2501,1775.7168000000001,1.4366
6973,867.1,14.5,33.33205197201507,1.2501,1775.7168000000001,1.4366
6974,881.8,14.5,33.898435397685766,1.25,1775.9872,1.4366
6975,896.5,14.5,34.46353746203821,1.25,1775.9872,1.4366
6976,911.2,14.5,35.02863952639065,1.25,1775.9872,1.4366
6977,925.8,14.5,35.59126556973704,1.25,1775.9872,1.4366
6978,940.5,14.5,36.156389358757494,1.25,1775.9872,1.4366
6979,955.2,14.5,36.72151314777795,1.25,1775.9872,1.4366
6980,969.9,14.5,37.2866369367984,1.25,1775.9872,1.4366
6981,984.6,14.5,37.851760725818856,1.25,1775.9872,1.4366
6982,999.3,14.5,38.41836146245819,1.25,1776.2576000000001,1.4366
6983,1014.0,14.5,38.98350697781708,1.25,1776.2576000000001,1.4366
6984,1028.7,14.5,39.548652493175965,1.25,1776.2576000000001,1.4366
6985,1043.4,14.5,40.11379800853486,1.25,1776.2576000000001,1.4366
6986,1058.1,14.5,40.68050749711649,1.25,1776.2576000000001,1.4366
6987,720.1,14.7,27.629206154318386,1.2508,1767.447,1.4366
6988,734.8,14.7,28.193224110808426,1.2508,1767.447,1.4366
6989,749.5,14.7,28.758345483846213,1.2508,1767.7175,1.4366
6990,764.2,14.7,29.322385081728186,1.2508,1767.7175,1.4366
6991,778.9,14.7,29.88642467961016,1.2508,1767.7175,1.4366
6992,793.6,14.7,30.45163270787767,1.2508,1767.7175,1.4366
6993,808.3,14.7,31.0156939488124,1.2508,1767.7175,1.4366
6994,823.0,14.7,31.579755189747132,1.2508,1767.7175,1.4366
6995,837.7,14.7,32.143816430681866,1.2508,1767.7175,1.4366
6996,852.4,14.7,32.70913277052955,1.2508,1767.988,1.4366
6997,867.1,14.7,33.27321565617805,1.2508,1767.988,1.4366
6998,881.8,14.7,33.837298541826556,1.2508,1767.988,1.4366
6999,896.5,14.7,34.40270156184044,1.2508,1767.988,1.4366
7000,911.2,14.7,34.96680609386392,1.2508,1767.988,1.4366
7001,925.8,14.7,35.52707318009133,1.2508,1767.988,1.4366
7002,940.5,14.7,36.09117771211481,1.2508,1767.988,1.4366
7003,955.2,14.7,36.6552822441383,1.2508,1767.988,1.4366
7004,969.9,14.7,37.22081510476629,1.2508,1768.2585000000001,1.4366
7005,984.6,14.7,37.78494128482616,1.2508,1768.2585000000001,1.4366
7006,999.3,14.7,38.34906746488602,1.2508,1768.2585000000001,1.4366
7007,1014.0,14.7,38.91319364494589,1.2508,1768.2585000000001,1.4366
7008,1028.7,14.7,39.47883486203324,1.2508,1768.2585000000001,1.4366
7009,1043.4,14.7,40.04298269179108,1.2508,1768.2585000000001,1.4366
7010,1058.1,14.7,40.60713052154891,1.2508,1768.2585000000001,1.4366
7011,720.1,14.9,27.58052778735302,1.2516,1759.7117999999998,1.4367
7012,734.8,14.9,28.143552031866403,1.2516,1759.7117999999998,1.4367
7013,749.5,14.9,28.7076758081814,1.2516,1759.7117999999998,1.4367
7014,764.2,14.9,29.2707216178949,1.2516,1759.7117999999998,1.4367
7015,778.9,14.9,29.833767427608393,1.2516,1759.9823999999999,1.4367
7016,793.6,14.9,30.397977553912746,1.2516,1759.9823999999999,1.4367
7017,808.3,14.9,30.961044930478415,1.2516,1759.9823999999999,1.4367
7018,823.0,14.9,31.52411230704409,1.2516,1759.9823999999999,1.4367
7019,837.7,14.9,32.08717968360976,1.2516,1759.9823999999999,1.4367
7020,852.4,14.9,32.65149773998314,1.2516,1759.9823999999999,1.4367
7021,867.1,14.9,33.21458668505324,1.2515,1759.9823999999999,1.4367
7022,881.8,14.9,33.77767563012334,1.2515,1759.9823999999999,1.4367
7023,896.5,14.9,34.34076457519344,1.2515,1760.253,1.4367
7024,911.2,14.9,34.90385352026354,1.2515,1760.253,1.4367
7025,925.8,14.9,35.46447040796782,1.2515,1760.253,1.4367
7026,940.5,14.9,36.02758092319479,1.2515,1760.253,1.4367
7027,955.2,14.9,36.59069143842176,1.2515,1760.253,1.4367
7028,969.9,14.9,37.153801953648724,1.2515,1760.253,1.4367
7029,984.6,14.9,37.7169124688757,1.2515,1760.253,1.4367
7030,999.3,14.9,38.281489426907754,1.2515,1760.253,1.4367
7031,1014.0,14.9,38.844621513944226,1.2515,1760.253,1.4367
7032,1028.7,14.9,39.4077536009807,1.2515,1760.5236,1.4367
7033,1043.4,14.9,39.97088568801717,1.2515,1760.5236,1.4367
7034,1058.1,14.9,40.53401777505363,1.2515,1760.5236,1.4367
7035,720.1,15.1,27.532020646147963,1.2523,1752.6176000000003,1.4367
7036,734.8,15.1,28.095128852183223,1.2523,1752.6176000000003,1.4367
7037,749.5,15.1,28.65718436950371,1.2523,1752.8884,1.4367
7038,764.2,15.1,29.219239886824198,1.2523,1752.8884,1.4367
7039,778.9,15.1,29.781295404144682,1.2523,1752.8884,1.4367
7040,793.6,15.1,30.344511145948843,1.2523,1752.8884,1.4367
7041,808.3,15.1,30.90658815432264,1.2523,1752.8884,1.4367
7042,823.0,15.1,31.468665162696443,1.2523,1752.8884,1.4367
7043,837.7,15.1,32.030742171070244,1.2523,1752.8884,1.4367
7044,852.4,15.1,32.59281917944404,1.2523,1752.8884,1.4367
7045,867.1,15.1,33.156163964515144,1.2523,1752.8884,1.4367
7046,881.8,15.1,33.7182624655858,1.2523,1753.1592,1.4367
7047,896.5,15.1,34.28036096665647,1.2523,1753.1592,1.4367
7048,911.2,15.1,34.84245946772713,1.2523,1753.1592,1.4367
7049,925.8,15.1,35.402087874268666,1.2523,1753.1592,1.4367
7050,940.5,15.1,35.96420786967994,1.2523,1753.1592,1.4367
7051,955.2,15.1,36.526327865091204,1.2523,1752.5117999999998,1.4367
7052,969.9,15.1,37.08844786050246,1.2523,1752.5117999999998,1.4367
7053,984.6,15.1,37.650567855913735,1.2523,1752.5117999999998,1.4367
7054,999.3,15.1,38.21268785132499,1.2523,1752.5117999999998,1.4367
7055,1014.0,15.1,38.77629063097515,1.2523,1752.5117999999998,1.4367
7056,1028.7,15.1,39.33843212237094,1.2523,1752.7824999999998,1.4367
7057,1043.4,15.1,39.90057361376674,1.2523,1752.7824999999998,1.4367
7058,1058.1,15.1,40.46271510516252,1.2522,1752.7824999999998,1.4367
7059,720.1,15.3,27.484732824427482,1.2531,1745.1378000000002,1.4368
7060,734.8,15.3,28.045801526717558,1.2531,1745.1378000000002,1.4368
7061,749.5,15.3,28.606870229007633,1.2531,1745.1378000000002,1.4368
7062,764.2,15.3,29.167938931297712,1.253,1745.1378000000002,1.4368
7063,778.9,15.3,29.730142371846252,1.253,1745.1378000000002,1.4368
7064,793.6,15.3,30.291232489789685,1.253,1745.1378000000002,1.4368
7065,808.3,15.3,30.852322607733115,1.253,1745.4087,1.4368
7066,823.0,15.3,31.41341272567655,1.253,1745.4087,1.4368
7067,837.7,15.3,31.974502843619984,1.253,1745.4087,1.4368
7068,852.4,15.3,32.536834872891056,1.253,1745.4087,1.4368
7069,867.1,15.3,33.09794640812276,1.253,1745.4087,1.4368
7070,881.8,15.3,33.659057943354455,1.253,1745.4087,1.4368
7071,896.5,15.3,34.22016947858615,1.253,1745.4087,1.4368
7072,911.2,15.3,34.78128101381785,1.253,1745.4087,1.4368
7073,925.8,15.3,35.339924418826584,1.253,1745.4087,1.4368
7074,940.5,15.3,35.90105737298164,1.253,1745.4087,1.4368
7075,955.2,15.3,36.462190327136696,1.253,1745.6796,1.4368
7076,969.9,15.3,37.02332328129175,1.253,1745.6796,1.4368
7077,984.6,15.3,37.58445623544681,1.253,1745.6796,1.4368
7078,999.3,15.3,38.145589189601864,1.253,1745.6796,1.4368
7079,1014.0,15.3,38.70819972514887,1.253,1745.6796,1.4368
7080,1028.7,15.3,39.269354099862575,1.253,1745.6796,1.4368
7081,1043.4,15.3,39.83050847457627,1.253,1745.6796,1.4368
7082,1058.1,15.3,40.391662849289965,1.253,1745.6796,1.4368
7083,720.1,15.5,27.436561761792277,1.2538,1737.652,1.4368
7084,734.8,15.5,27.996647108130762,1.2538,1737.652,1.4368
7085,749.5,15.5,28.55782053724519,1.2538,1737.652,1.4368
7086,764.2,15.5,29.11792722423319,1.2538,1737.652,1.4368
7087,778.9,15.5,29.67803391122118,1.2538,1737.652,1.4368
7088,793.6,15.5,30.23814059820918,1.2538,1737.652,1.4368
7089,808.3,15.5,30.798247285197178,1.2538,1737.9229999999998,1.4368
7090,823.0,15.5,31.359548849260783,1.2538,1737.9229999999998,1.4368
7091,837.7,15.5,31.919676878524616,1.2538,1737.9229999999998,1.4368
7092,852.4,15.5,32.47980490778845,1.2538,1737.9229999999998,1.4368
7093,867.1,15.5,33.03993293705228,1.2538,1737.9229999999998,1.4368
7094,881.8,15.5,33.60006096631611,1.2537,1737.9229999999998,1.4368
7095,896.5,15.5,34.161490683229815,1.2537,1737.9229999999998,1.4368
7096,911.2,15.5,34.721640056396,1.2537,1737.9229999999998,1.4368
7097,925.8,15.5,35.277978889608654,1.2537,1737.9229999999998,1.4368
7098,940.5,15.5,35.83812826277484,1.2537,1737.9229999999998,1.4368
7099,955.2,15.5,36.398277635941014,1.2537,1737.9229999999998,1.4368
7100,969.9,15.5,36.95842700910719,1.2537,1738.194,1.4368
7101,984.6,15.5,37.52000609709626,1.2537,1738.194,1.4368
7102,999.3,15.5,38.080176815791475,1.2537,1738.194,1.4368
7103,1014.0,15.5,38.6403475344867,1.2537,1738.194,1.4368
7104,1028.7,15.5,39.200518253181926,1.2537,1738.194,1.4368
7105,1043.4,15.5,39.760688971877144,1.2537,1738.194,1.4368
7106,1058.1,15.5,40.32085969057236,1.2537,1738.194,1.4368
7107,720.1,15.7,27.389601004145906,1.2545,1730.1602,1.4369
7108,734.8,15.7,27.948727701494807,1.2545,1730.1602,1.4369
7109,749.5,15.7,28.507854398843712,1.2545,1730.4312999999997,1.4369
7110,764.2,15.7,29.068086724990494,1.2545,1730.4312999999997,1.4369
7111,778.9,15.7,29.627234689996197,1.2545,1730.4312999999997,1.4369
7112,793.6,15.7,30.186382655001903,1.2545,1730.4312999999997,1.4369
7113,808.3,15.7,30.745530620007607,1.2545,1730.4312999999997,1.4369
7114,823.0,15.7,31.304678585013313,1.2545,1730.4312999999997,1.4369
7115,837.7,15.7,31.86503860930427,1.2545,1730.4312999999997,1.4369
7116,852.4,15.7,32.42420784358477,1.2545,1730.4312999999997,1.4369
7117,867.1,15.7,32.98337707786526,1.2545,1730.4312999999997,1.4369
7118,881.8,15.7,33.54254631214576,1.2545,1730.4312999999997,1.4369
7119,896.5,15.7,34.10171554642626,1.2545,1730.4312999999997,1.4369
7120,911.2,15.7,34.66088478070676,1.2545,1730.7024,1.4369
7121,925.8,15.7,35.21758977480219,1.2545,1730.7024,1.4369
7122,940.5,15.7,35.776780279975654,1.2545,1730.7024,1.4369
7123,955.2,15.7,36.33597078514912,1.2545,1730.7024,1.4369
7124,969.9,15.7,36.89516129032258,1.2545,1730.7024,1.4369
7125,984.6,15.7,37.454351795496045,1.2545,1730.7024,1.4369
7126,999.3,15.7,38.013542300669506,1.2545,1730.7024,1.4369
7127,1014.0,15.7,38.57273280584297,1.2545,1730.7024,1.4369
7128,1028.7,15.7,39.133411952676234,1.2544,1730.7024,1.4369
7129,1043.4,15.7,39.69262373036102,1.2544,1730.7024,1.4369
7130,1058.1,15.7,40.2518355080458,1.2544,1730.7024,1.4369
7131,720.1,15.9,27.3428007290401,1.2552,1723.5689,1.4369
7132,734.8,15.9,27.90097205346294,1.2552,1723.5689,1.4369
7133,749.5,15.9,28.459143377885784,1.2552,1723.5689,1.4369
7134,764.2,15.9,29.018416555914182,1.2552,1723.5689,1.4369
7135,778.9,15.9,29.576609075374975,1.2552,1723.8402,1.4369
